,APXPrice,APXVolume,N2EXPrice,N2EXVolume,settlementDate,settlementPeriod
2018013135,69.15,739.000,0.00,0.000,2018-01-31,35
2018013136,68.87,587.150,0.00,0.000,2018-01-31,36
2018013137,72.63,768.550,0.00,0.000,2018-01-31,37
2018013138,67.95,867.800,0.00,0.000,2018-01-31,38
2018013139,62.66,633.650,0.00,0.000,2018-01-31,39
2018013140,56.23,566.750,0.00,0.000,2018-01-31,40
2018013141,51.91,632.950,0.00,0.000,2018-01-31,41
2018013142,47.59,621.900,0.00,0.000,2018-01-31,42
2018013143,47.28,1198.450,0.00,0.000,2018-01-31,43
2018013144,45.95,991.550,0.00,0.000,2018-01-31,44
2018013145,46.05,1088.850,0.00,0.000,2018-01-31,45
2018013146,45.95,1210.400,0.00,0.000,2018-01-31,46
2018013147,45.95,785.850,0.00,0.000,2018-01-31,47
2018013148,44.10,652.300,0.00,0.000,2018-01-31,48
2018020101,44.00,491.100,0.00,0.000,2018-02-01,1
2018020102,49.05,422.700,0.00,0.000,2018-02-01,2
2018020103,50.86,601.500,0.00,0.000,2018-02-01,3
2018020104,45.47,573.750,0.00,0.000,2018-02-01,4
2018020105,47.06,539.400,0.00,0.000,2018-02-01,5
2018020106,47.81,759.450,0.00,0.000,2018-02-01,6
2018020107,44.45,827.500,0.00,0.000,2018-02-01,7
2018020108,41.89,740.800,0.00,0.000,2018-02-01,8
2018020109,41.12,684.500,0.00,0.000,2018-02-01,9
2018020110,40.06,702.550,0.00,0.000,2018-02-01,10
2018020111,44.78,592.700,0.00,0.000,2018-02-01,11
2018020112,45.14,1158.500,0.00,0.000,2018-02-01,12
2018020113,50.44,1167.900,0.00,0.000,2018-02-01,13
2018020114,43.34,1808.700,0.00,0.000,2018-02-01,14
2018020115,46.31,1086.650,0.00,0.000,2018-02-01,15
2018020116,54.22,684.650,0.00,0.000,2018-02-01,16
2018020117,55.97,603.100,0.00,0.000,2018-02-01,17
2018020118,56.22,655.600,0.00,0.000,2018-02-01,18
2018020119,52.73,703.800,0.00,0.000,2018-02-01,19
2018020120,51.38,762.050,0.00,0.000,2018-02-01,20
2018020121,48.51,696.850,0.00,0.000,2018-02-01,21
2018020122,46.18,829.450,0.00,0.000,2018-02-01,22
2018020123,41.33,944.650,0.00,0.000,2018-02-01,23
2018020124,40.98,910.000,0.00,0.000,2018-02-01,24
2018020125,40.99,884.000,0.00,0.000,2018-02-01,25
2018020126,40.75,930.500,0.00,0.000,2018-02-01,26
2018020127,42.24,1123.150,0.00,0.000,2018-02-01,27
2018020128,41.78,1092.050,0.00,0.000,2018-02-01,28
2018020129,41.73,1116.350,0.00,0.000,2018-02-01,29
2018020130,41.73,1182.550,0.00,0.000,2018-02-01,30
2018020131,49.01,1251.400,0.00,0.000,2018-02-01,31
2018020132,48.00,1130.150,0.00,0.000,2018-02-01,32
2018020133,46.76,1053.400,0.00,0.000,2018-02-01,33
2018020134,53.21,998.850,,,2018-02-01,34
2018020135,62.16,922.550,0.00,0.000,2018-02-01,35
2018020136,65.25,1055.950,0.00,0.000,2018-02-01,36
2018020137,66.40,1052.750,0.00,0.000,2018-02-01,37
2018020138,58.88,1091.250,0.00,0.000,2018-02-01,38
2018020139,53.83,1167.400,0.00,0.000,2018-02-01,39
2018020140,49.87,1194.300,0.00,0.000,2018-02-01,40
2018020141,48.64,1162.850,0.00,0.000,2018-02-01,41
2018020142,47.01,1107.200,0.00,0.000,2018-02-01,42
2018020143,44.13,1835.100,0.00,0.000,2018-02-01,43
2018020144,44.35,1799.800,0.00,0.000,2018-02-01,44
2018020145,44.78,1596.550,0.00,0.000,2018-02-01,45
2018020146,43.38,1763.900,0.00,0.000,2018-02-01,46
2018020147,39.30,727.750,0.00,0.000,2018-02-01,47
2018020148,38.44,521.700,0.00,0.000,2018-02-01,48
2018020201,38.53,696.850,0.00,0.000,2018-02-02,1
2018020202,38.51,557.100,0.00,0.000,2018-02-02,2
2018020203,42.05,587.050,0.00,0.000,2018-02-02,3
2018020204,40.04,534.450,0.00,0.000,2018-02-02,4
2018020205,38.97,549.550,0.00,0.000,2018-02-02,5
2018020206,38.79,433.050,0.00,0.000,2018-02-02,6
2018020207,38.85,677.200,0.00,0.000,2018-02-02,7
2018020208,37.51,614.550,0.00,0.000,2018-02-02,8
2018020209,37.27,584.750,0.00,0.000,2018-02-02,9
2018020210,37.76,712.450,0.00,0.000,2018-02-02,10
2018020211,41.36,544.700,0.00,0.000,2018-02-02,11
2018020212,41.78,563.400,0.00,0.000,2018-02-02,12
2018020213,46.59,808.300,0.00,0.000,2018-02-02,13
2018020214,44.77,1189.350,0.00,0.000,2018-02-02,14
2018020215,45.11,947.950,0.00,0.000,2018-02-02,15
2018020216,46.26,697.450,0.00,0.000,2018-02-02,16
2018020217,44.38,665.900,0.00,0.000,2018-02-02,17
2018020218,44.29,677.200,0.00,0.000,2018-02-02,18
2018020219,45.61,792.700,0.00,0.000,2018-02-02,19
2018020220,45.46,878.700,0.00,0.000,2018-02-02,20
2018020221,47.40,1225.200,0.00,0.000,2018-02-02,21
2018020222,48.13,1161.900,0.00,0.000,2018-02-02,22
2018020223,48.07,1074.200,0.00,0.000,2018-02-02,23
2018020224,48.99,1111.700,0.00,0.000,2018-02-02,24
2018020225,49.41,1289.150,0.00,0.000,2018-02-02,25
2018020226,48.34,1048.050,0.00,0.000,2018-02-02,26
2018020227,49.56,1318.950,0.00,0.000,2018-02-02,27
2018020228,49.88,1424.100,0.00,0.000,2018-02-02,28
2018020229,50.40,1391.950,0.00,0.000,2018-02-02,29
2018020230,51.13,1544.950,0.00,0.000,2018-02-02,30
2018020231,64.37,1150.700,0.00,0.000,2018-02-02,31
2018020232,65.78,989.650,0.00,0.000,2018-02-02,32
2018020233,65.42,1236.150,0.00,0.000,2018-02-02,33
2018020234,77.90,1270.000,0.00,0.000,2018-02-02,34
2018020235,81.74,928.000,0.00,0.000,2018-02-02,35
2018020236,84.00,775.100,0.00,0.000,2018-02-02,36
2018020237,86.27,991.850,0.00,0.000,2018-02-02,37
2018020238,77.62,1184.800,0.00,0.000,2018-02-02,38
2018020239,66.93,829.000,0.00,0.000,2018-02-02,39
2018020240,55.02,734.500,0.00,0.000,2018-02-02,40
2018020241,57.24,511.350,0.00,0.000,2018-02-02,41
2018020242,50.32,579.050,0.00,0.000,2018-02-02,42
2018020243,53.62,593.650,0.00,0.000,2018-02-02,43
2018020244,48.42,608.900,0.00,0.000,2018-02-02,44
2018020245,47.39,741.950,0.00,0.000,2018-02-02,45
2018020246,45.44,1114.450,0.00,0.000,2018-02-02,46
2018020247,47.61,527.750,0.00,0.000,2018-02-02,47
2018020248,49.97,247.600,0.00,0.000,2018-02-02,48
2018020301,49.65,221.500,0.00,0.000,2018-02-03,1
2018020302,50.24,248.500,0.00,0.000,2018-02-03,2
2018020303,48.64,192.600,0.00,0.000,2018-02-03,3
2018020304,43.37,251.650,0.00,0.000,2018-02-03,4
2018020305,39.08,319.850,0.00,0.000,2018-02-03,5
2018020306,41.96,186.500,0.00,0.000,2018-02-03,6
2018020307,41.01,258.500,0.00,0.000,2018-02-03,7
2018020308,40.93,247.950,0.00,0.000,2018-02-03,8
2018020309,41.11,318.550,0.00,0.000,2018-02-03,9
2018020310,41.92,342.700,0.00,0.000,2018-02-03,10
2018020311,40.82,272.150,0.00,0.000,2018-02-03,11
2018020312,41.60,428.000,0.00,0.000,2018-02-03,12
2018020313,41.89,392.950,0.00,0.000,2018-02-03,13
2018020314,40.93,381.000,0.00,0.000,2018-02-03,14
2018020315,41.67,812.000,0.00,0.000,2018-02-03,15
2018020316,41.09,950.500,0.00,0.000,2018-02-03,16
2018020317,40.63,648.500,0.00,0.000,2018-02-03,17
2018020318,43.45,708.400,0.00,0.000,2018-02-03,18
2018020319,47.72,1065.000,0.00,0.000,2018-02-03,19
2018020320,49.90,1034.000,0.00,0.000,2018-02-03,20
2018020321,52.02,881.200,0.00,0.000,2018-02-03,21
2018020322,55.59,799.100,0.00,0.000,2018-02-03,22
2018020323,53.70,718.000,0.00,0.000,2018-02-03,23
2018020324,54.56,752.250,0.00,0.000,2018-02-03,24
2018020325,52.83,757.500,0.00,0.000,2018-02-03,25
2018020326,48.12,788.850,0.00,0.000,2018-02-03,26
2018020327,44.58,786.850,0.00,0.000,2018-02-03,27
2018020328,44.00,890.200,0.00,0.000,2018-02-03,28
2018020329,44.56,855.500,0.00,0.000,2018-02-03,29
2018020330,44.20,924.650,0.00,0.000,2018-02-03,30
2018020331,44.94,1120.500,0.00,0.000,2018-02-03,31
2018020332,45.02,1098.150,0.00,0.000,2018-02-03,32
2018020333,44.73,1141.600,0.00,0.000,2018-02-03,33
2018020334,45.81,1148.500,0.00,0.000,2018-02-03,34
2018020335,73.72,849.500,0.00,0.000,2018-02-03,35
2018020336,81.79,863.600,0.00,0.000,2018-02-03,36
2018020337,79.59,746.500,0.00,0.000,2018-02-03,37
2018020338,68.48,783.650,0.00,0.000,2018-02-03,38
2018020339,51.18,877.100,0.00,0.000,2018-02-03,39
2018020340,47.16,788.050,0.00,0.000,2018-02-03,40
2018020341,49.24,1026.400,0.00,0.000,2018-02-03,41
2018020342,47.82,1002.200,0.00,0.000,2018-02-03,42
2018020343,46.41,711.000,0.00,0.000,2018-02-03,43
2018020344,45.87,744.100,0.00,0.000,2018-02-03,44
2018020345,44.68,780.300,0.00,0.000,2018-02-03,45
2018020346,43.37,1218.150,0.00,0.000,2018-02-03,46
2018020348,40.92,274.050,0.00,0.000,2018-02-03,48
2018020401,39.09,363.200,0.00,0.000,2018-02-04,1
2018020402,40.61,235.000,0.00,0.000,2018-02-04,2
2018020403,40.65,367.000,0.00,0.000,2018-02-04,3
2018020404,37.63,362.500,0.00,0.000,2018-02-04,4
2018020405,39.98,494.900,0.00,0.000,2018-02-04,5
2018020406,39.83,459.000,0.00,0.000,2018-02-04,6
2018020407,39.77,446.600,0.00,0.000,2018-02-04,7
2018020408,40.22,518.500,0.00,0.000,2018-02-04,8
2018020409,39.28,410.150,0.00,0.000,2018-02-04,9
2018020410,38.60,422.000,0.00,0.000,2018-02-04,10
2018020411,41.98,354.150,0.00,0.000,2018-02-04,11
2018020412,42.01,365.300,0.00,0.000,2018-02-04,12
2018020413,42.96,315.450,0.00,0.000,2018-02-04,13
2018020414,47.43,465.150,0.00,0.000,2018-02-04,14
2018020415,42.89,531.000,0.00,0.000,2018-02-04,15
2018020416,41.47,342.150,0.00,0.000,2018-02-04,16
2018020417,39.72,435.200,0.00,0.000,2018-02-04,17
2018020418,40.97,511.850,0.00,0.000,2018-02-04,18
2018020419,42.06,484.500,0.00,0.000,2018-02-04,19
2018020420,42.83,474.700,0.00,0.000,2018-02-04,20
2018020421,42.27,444.050,0.00,0.000,2018-02-04,21
2018020422,42.08,520.950,0.00,0.000,2018-02-04,22
2018020423,41.31,477.150,0.00,0.000,2018-02-04,23
2018020424,41.76,413.250,0.00,0.000,2018-02-04,24
2018020425,41.20,511.750,0.00,0.000,2018-02-04,25
2018020426,42.73,664.500,0.00,0.000,2018-02-04,26
2018020427,44.58,725.800,0.00,0.000,2018-02-04,27
2018020428,44.97,600.950,0.00,0.000,2018-02-04,28
2018020429,49.69,599.950,0.00,0.000,2018-02-04,29
2018020430,,,0.00,0.000,2018-02-04,30
2018020431,,,0.00,0.000,2018-02-04,31
2018020432,,,0.00,0.000,2018-02-04,32
2018020433,,,0.00,0.000,2018-02-04,33
2018020434,50.91,675.950,0.00,0.000,2018-02-04,34
2018020435,66.81,662.000,0.00,0.000,2018-02-04,35
2018020436,87.05,744.650,0.00,0.000,2018-02-04,36
2018020437,89.48,858.050,0.00,0.000,2018-02-04,37
2018020438,70.20,669.750,0.00,0.000,2018-02-04,38
2018020439,52.22,362.000,0.00,0.000,2018-02-04,39
2018020440,42.53,450.400,0.00,0.000,2018-02-04,40
2018020441,45.08,474.800,0.00,0.000,2018-02-04,41
2018020442,45.07,853.950,0.00,0.000,2018-02-04,42
2018020443,47.55,554.000,0.00,0.000,2018-02-04,43
2018020444,46.02,621.600,0.00,0.000,2018-02-04,44
2018020445,42.37,488.650,0.00,0.000,2018-02-04,45
2018020446,41.08,791.100,0.00,0.000,2018-02-04,46
2018020447,42.92,436.900,0.00,0.000,2018-02-04,47
2018020448,42.00,548.400,0.00,0.000,2018-02-04,48
2018020501,45.42,317.000,0.00,0.000,2018-02-05,1
2018020502,44.84,212.000,0.00,0.000,2018-02-05,2
2018020503,43.85,248.500,0.00,0.000,2018-02-05,3
2018020504,42.16,244.800,0.00,0.000,2018-02-05,4
2018020505,41.22,317.000,0.00,0.000,2018-02-05,5
2018020506,41.85,408.700,0.00,0.000,2018-02-05,6
2018020507,41.43,406.500,0.00,0.000,2018-02-05,7
2018020508,41.13,366.000,0.00,0.000,2018-02-05,8
2018020509,40.74,412.000,0.00,0.000,2018-02-05,9
2018020510,40.49,410.500,0.00,0.000,2018-02-05,10
2018020511,41.96,432.400,0.00,0.000,2018-02-05,11
2018020512,42.86,248.250,0.00,0.000,2018-02-05,12
2018020513,44.46,444.000,0.00,0.000,2018-02-05,13
2018020514,41.33,686.200,0.00,0.000,2018-02-05,14
2018020515,45.64,634.850,0.00,0.000,2018-02-05,15
2018020516,46.55,447.700,0.00,0.000,2018-02-05,16
2018020517,45.47,521.500,0.00,0.000,2018-02-05,17
2018020518,47.71,435.150,0.00,0.000,2018-02-05,18
2018020519,55.71,573.000,0.00,0.000,2018-02-05,19
2018020520,54.19,571.200,0.00,0.000,2018-02-05,20
2018020521,49.11,604.400,0.00,0.000,2018-02-05,21
2018020522,47.64,571.850,0.00,0.000,2018-02-05,22
2018020523,41.15,582.750,0.00,0.000,2018-02-05,23
2018020524,41.27,555.650,0.00,0.000,2018-02-05,24
2018020525,41.98,595.500,0.00,0.000,2018-02-05,25
2018020526,43.28,604.950,0.00,0.000,2018-02-05,26
2018020527,44.09,689.500,0.00,0.000,2018-02-05,27
2018020528,44.91,815.050,0.00,0.000,2018-02-05,28
2018020529,44.80,866.200,0.00,0.000,2018-02-05,29
2018020530,44.51,919.700,0.00,0.000,2018-02-05,30
2018020531,47.01,803.600,0.00,0.000,2018-02-05,31
2018020532,46.44,902.500,0.00,0.000,2018-02-05,32
2018020533,46.65,929.000,0.00,0.000,2018-02-05,33
2018020534,54.46,1199.000,0.00,0.000,2018-02-05,34
2018020535,64.14,1314.750,0.00,0.000,2018-02-05,35
2018020536,61.70,1216.250,0.00,0.000,2018-02-05,36
2018020537,62.97,1456.200,0.00,0.000,2018-02-05,37
2018020538,58.55,1447.500,0.00,0.000,2018-02-05,38
2018020539,65.13,881.400,0.00,0.000,2018-02-05,39
2018020540,60.28,792.200,0.00,0.000,2018-02-05,40
2018020541,57.02,742.000,0.00,0.000,2018-02-05,41
2018020542,56.36,731.200,0.00,0.000,2018-02-05,42
2018020543,51.47,737.700,0.00,0.000,2018-02-05,43
2018020544,51.81,656.550,0.00,0.000,2018-02-05,44
2018020545,45.93,604.750,0.00,0.000,2018-02-05,45
2018020546,43.70,805.500,0.00,0.000,2018-02-05,46
2018020547,43.22,202.750,0.00,0.000,2018-02-05,47
2018020548,42.17,102.450,0.00,0.000,2018-02-05,48
2018020601,41.99,175.050,0.00,0.000,2018-02-06,1
2018020602,41.98,200.150,0.00,0.000,2018-02-06,2
2018020603,42.03,235.400,0.00,0.000,2018-02-06,3
2018020604,41.72,227.500,0.00,0.000,2018-02-06,4
2018020605,41.42,277.200,0.00,0.000,2018-02-06,5
2018020606,41.66,291.950,0.00,0.000,2018-02-06,6
2018020607,40.97,237.100,0.00,0.000,2018-02-06,7
2018020608,40.70,296.500,0.00,0.000,2018-02-06,8
2018020609,41.71,251.350,0.00,0.000,2018-02-06,9
2018020610,41.43,281.500,0.00,0.000,2018-02-06,10
2018020611,41.65,239.650,0.00,0.000,2018-02-06,11
2018020612,42.00,491.500,0.00,0.000,2018-02-06,12
2018020613,54.34,551.150,0.00,0.000,2018-02-06,13
2018020614,47.57,991.500,0.00,0.000,2018-02-06,14
2018020615,52.21,568.850,0.00,0.000,2018-02-06,15
2018020616,59.90,465.900,0.00,0.000,2018-02-06,16
2018020617,53.87,385.600,0.00,0.000,2018-02-06,17
2018020618,52.37,494.850,0.00,0.000,2018-02-06,18
2018020619,52.60,724.800,0.00,0.000,2018-02-06,19
2018020620,51.10,795.100,0.00,0.000,2018-02-06,20
2018020621,50.57,574.000,0.00,0.000,2018-02-06,21
2018020622,48.74,809.400,0.00,0.000,2018-02-06,22
2018020623,45.79,798.000,0.00,0.000,2018-02-06,23
2018020624,43.68,690.650,0.00,0.000,2018-02-06,24
2018020625,43.55,669.750,0.00,0.000,2018-02-06,25
2018020626,43.85,791.400,0.00,0.000,2018-02-06,26
2018020627,48.34,1160.800,0.00,0.000,2018-02-06,27
2018020628,47.92,1171.650,0.00,0.000,2018-02-06,28
2018020629,45.97,1212.000,0.00,0.000,2018-02-06,29
2018020630,45.54,1326.550,0.00,0.000,2018-02-06,30
2018020631,48.91,1687.000,0.00,0.000,2018-02-06,31
2018020632,49.58,1656.500,0.00,0.000,2018-02-06,32
2018020633,47.71,1832.900,0.00,0.000,2018-02-06,33
2018020634,52.20,1642.050,0.00,0.000,2018-02-06,34
2018020635,51.74,2118.550,0.00,0.000,2018-02-06,35
2018020636,53.05,2002.050,0.00,0.000,2018-02-06,36
2018020637,52.43,1881.650,0.00,0.000,2018-02-06,37
2018020638,51.92,1936.300,0.00,0.000,2018-02-06,38
2018020639,57.83,1666.900,0.00,0.000,2018-02-06,39
2018020640,54.51,1338.750,0.00,0.000,2018-02-06,40
2018020641,55.27,1140.400,0.00,0.000,2018-02-06,41
2018020642,49.70,1268.500,0.00,0.000,2018-02-06,42
2018020643,48.00,1280.700,0.00,0.000,2018-02-06,43
2018020644,45.00,1329.500,0.00,0.000,2018-02-06,44
2018020645,44.88,1331.650,0.00,0.000,2018-02-06,45
2018020646,43.46,1572.600,0.00,0.000,2018-02-06,46
2018020647,41.40,889.500,0.00,0.000,2018-02-06,47
2018020648,40.47,423.450,0.00,0.000,2018-02-06,48
2018020701,39.63,362.100,0.00,0.000,2018-02-07,1
2018020702,40.77,252.500,0.00,0.000,2018-02-07,2
2018020703,41.83,314.950,0.00,0.000,2018-02-07,3
2018020704,41.03,361.300,0.00,0.000,2018-02-07,4
2018020705,40.86,338.350,0.00,0.000,2018-02-07,5
2018020706,40.92,324.700,0.00,0.000,2018-02-07,6
2018020707,42.31,371.500,0.00,0.000,2018-02-07,7
2018020708,41.73,368.700,0.00,0.000,2018-02-07,8
2018020709,41.33,421.000,0.00,0.000,2018-02-07,9
2018020710,40.95,426.000,0.00,0.000,2018-02-07,10
2018020711,42.17,365.800,0.00,0.000,2018-02-07,11
2018020712,41.74,589.450,0.00,0.000,2018-02-07,12
2018020713,56.94,638.250,0.00,0.000,2018-02-07,13
2018020714,49.34,1221.900,0.00,0.000,2018-02-07,14
2018020715,60.71,818.700,0.00,0.000,2018-02-07,15
2018020716,69.74,971.500,0.00,0.000,2018-02-07,16
2018020717,70.65,960.000,0.00,0.000,2018-02-07,17
2018020718,70.81,821.000,0.00,0.000,2018-02-07,18
2018020719,72.68,970.100,0.00,0.000,2018-02-07,19
2018020720,70.82,750.800,0.00,0.000,2018-02-07,20
2018020721,69.17,796.000,0.00,0.000,2018-02-07,21
2018020722,68.07,829.600,0.00,0.000,2018-02-07,22
2018020723,58.79,960.550,0.00,0.000,2018-02-07,23
2018020724,58.85,930.250,0.00,0.000,2018-02-07,24
2018020725,57.65,1209.900,0.00,0.000,2018-02-07,25
2018020726,56.18,1198.050,0.00,0.000,2018-02-07,26
2018020727,52.17,941.650,0.00,0.000,2018-02-07,27
2018020728,52.02,925.750,0.00,0.000,2018-02-07,28
2018020729,52.31,875.000,0.00,0.000,2018-02-07,29
2018020730,51.55,906.300,0.00,0.000,2018-02-07,30
2018020731,56.12,955.050,0.00,0.000,2018-02-07,31
2018020732,60.60,819.400,0.00,0.000,2018-02-07,32
2018020733,53.20,1176.050,0.00,0.000,2018-02-07,33
2018020734,61.46,1105.750,0.00,0.000,2018-02-07,34
2018020735,62.99,1007.700,65.00,50.000,2018-02-07,35
2018020736,65.57,1072.250,0.00,0.000,2018-02-07,36
2018020737,64.26,1153.300,0.00,0.000,2018-02-07,37
2018020738,58.57,1265.450,0.00,0.000,2018-02-07,38
2018020739,57.49,1619.650,67.00,50.000,2018-02-07,39
2018020740,57.19,1135.950,0.00,0.000,2018-02-07,40
2018020741,55.36,1030.950,0.00,0.000,2018-02-07,41
2018020742,49.11,1142.900,0.00,0.000,2018-02-07,42
2018020743,48.24,1367.250,0.00,0.000,2018-02-07,43
2018020744,46.51,1292.250,0.00,0.000,2018-02-07,44
2018020745,46.28,1388.500,0.00,0.000,2018-02-07,45
2018020746,44.92,1731.500,0.00,0.000,2018-02-07,46
2018020747,41.18,1052.750,0.00,0.000,2018-02-07,47
2018020748,42.59,335.000,0.00,0.000,2018-02-07,48
2018020801,41.23,531.400,0.00,0.000,2018-02-08,1
2018020802,42.40,358.250,0.00,0.000,2018-02-08,2
2018020803,46.22,409.150,0.00,0.000,2018-02-08,3
2018020804,44.03,378.000,0.00,0.000,2018-02-08,4
2018020805,43.69,420.000,0.00,0.000,2018-02-08,5
2018020806,43.31,430.000,0.00,0.000,2018-02-08,6
2018020807,47.19,328.000,0.00,0.000,2018-02-08,7
2018020808,46.15,387.750,0.00,0.000,2018-02-08,8
2018020809,46.01,386.800,0.00,0.000,2018-02-08,9
2018020810,45.70,400.300,0.00,0.000,2018-02-08,10
2018020811,49.91,361.200,0.00,0.000,2018-02-08,11
2018020812,47.50,638.750,0.00,0.000,2018-02-08,12
2018020813,57.55,706.150,0.00,0.000,2018-02-08,13
2018020814,44.71,1096.850,0.00,0.000,2018-02-08,14
2018020815,57.82,1017.400,0.00,0.000,2018-02-08,15
2018020816,63.01,838.950,0.00,0.000,2018-02-08,16
2018020817,62.30,797.950,0.00,0.000,2018-02-08,17
2018020818,62.32,767.000,0.00,0.000,2018-02-08,18
2018020819,59.27,924.550,0.00,0.000,2018-02-08,19
2018020820,58.82,950.750,0.00,0.000,2018-02-08,20
2018020821,57.70,904.750,0.00,0.000,2018-02-08,21
2018020822,57.94,857.500,0.00,0.000,2018-02-08,22
2018020823,48.29,943.500,0.00,0.000,2018-02-08,23
2018020824,47.81,888.750,0.00,0.000,2018-02-08,24
2018020825,47.60,1028.150,0.00,0.000,2018-02-08,25
2018020826,46.54,1059.000,0.00,0.000,2018-02-08,26
2018020827,48.60,980.800,0.00,0.000,2018-02-08,27
2018020828,48.76,1090.300,0.00,0.000,2018-02-08,28
2018020829,49.19,1198.950,0.00,0.000,2018-02-08,29
2018020830,48.15,1273.900,0.00,0.000,2018-02-08,30
2018020831,56.88,1173.750,0.00,0.000,2018-02-08,31
2018020832,58.75,981.800,0.00,0.000,2018-02-08,32
2018020833,55.20,1278.150,0.00,0.000,2018-02-08,33
2018020834,59.45,1254.500,0.00,0.000,2018-02-08,34
2018020835,56.05,1502.750,0.00,0.000,2018-02-08,35
2018020836,56.19,1413.250,0.00,0.000,2018-02-08,36
2018020837,55.12,1699.500,0.00,0.000,2018-02-08,37
2018020838,53.71,1750.850,0.00,0.000,2018-02-08,38
2018020839,47.83,1625.700,0.00,0.000,2018-02-08,39
2018020840,48.18,1334.050,0.00,0.000,2018-02-08,40
2018020841,48.88,1589.650,0.00,0.000,2018-02-08,41
2018020842,47.75,1110.500,0.00,0.000,2018-02-08,42
2018020843,46.64,1438.350,0.00,0.000,2018-02-08,43
2018020844,45.49,1333.150,0.00,0.000,2018-02-08,44
2018020845,45.67,1288.050,0.00,0.000,2018-02-08,45
2018020846,45.26,1660.550,0.00,0.000,2018-02-08,46
2018020847,41.20,771.150,0.00,0.000,2018-02-08,47
2018020848,44.93,448.400,0.00,0.000,2018-02-08,48
2018020901,47.26,179.500,0.00,0.000,2018-02-09,1
2018020902,49.22,251.100,0.00,0.000,2018-02-09,2
2018020903,51.01,282.200,0.00,0.000,2018-02-09,3
2018020904,48.18,513.700,0.00,0.000,2018-02-09,4
2018020905,46.76,363.250,0.00,0.000,2018-02-09,5
2018020906,45.24,514.800,0.00,0.000,2018-02-09,6
2018020907,42.98,483.950,0.00,0.000,2018-02-09,7
2018020908,41.49,506.550,0.00,0.000,2018-02-09,8
2018020909,39.98,497.200,0.00,0.000,2018-02-09,9
2018020910,38.67,477.200,0.00,0.000,2018-02-09,10
2018020911,42.35,518.350,0.00,0.000,2018-02-09,11
2018020912,42.55,503.150,0.00,0.000,2018-02-09,12
2018020913,42.81,1023.000,0.00,0.000,2018-02-09,13
2018020914,42.90,1325.900,0.00,0.000,2018-02-09,14
2018020915,49.50,1662.250,0.00,0.000,2018-02-09,15
2018020916,51.85,1222.600,0.00,0.000,2018-02-09,16
2018020917,53.44,1084.800,0.00,0.000,2018-02-09,17
2018020918,52.64,1038.250,0.00,0.000,2018-02-09,18
2018020919,57.23,989.750,0.00,0.000,2018-02-09,19
2018020920,56.44,953.600,0.00,0.000,2018-02-09,20
2018020921,56.29,929.550,0.00,0.000,2018-02-09,21
2018020922,55.56,996.650,0.00,0.000,2018-02-09,22
2018020923,50.56,880.700,0.00,0.000,2018-02-09,23
2018020924,45.18,792.100,0.00,0.000,2018-02-09,24
2018020925,44.35,842.000,0.00,0.000,2018-02-09,25
2018020926,45.56,927.350,0.00,0.000,2018-02-09,26
2018020927,44.76,1078.750,0.00,0.000,2018-02-09,27
2018020928,43.75,1176.600,0.00,0.000,2018-02-09,28
2018020929,43.31,1281.000,0.00,0.000,2018-02-09,29
2018020930,43.67,1093.800,0.00,0.000,2018-02-09,30
2018020931,44.02,995.550,0.00,0.000,2018-02-09,31
2018020932,44.71,988.750,0.00,0.000,2018-02-09,32
2018020933,43.97,1222.500,0.00,0.000,2018-02-09,33
2018020934,44.73,1221.500,0.00,0.000,2018-02-09,34
2018020935,55.04,1259.100,0.00,0.000,2018-02-09,35
2018020936,57.32,1202.900,0.00,0.000,2018-02-09,36
2018020937,71.37,1248.050,0.00,0.000,2018-02-09,37
2018020938,65.23,1209.600,0.00,0.000,2018-02-09,38
2018020939,72.39,1291.750,0.00,0.000,2018-02-09,39
2018020940,62.57,1068.750,0.00,0.000,2018-02-09,40
2018020941,57.94,1136.850,0.00,0.000,2018-02-09,41
2018020942,50.69,1032.350,0.00,0.000,2018-02-09,42
2018020943,52.31,894.250,0.00,0.000,2018-02-09,43
