,buyPriceAdjustment,indicativeNetImbalanceVolume,reserveScarcityPrice,sellPriceAdjustment,settlementDate,settlementPeriod,systemBuyPrice,systemSellPrice
2017122046,0.00,-326.0990,NULL,0.00,2017-12-20,46,43.38659,43.38659
2017122047,0.00,-393.0144,NULL,0.00,2017-12-20,47,42.54927,42.54927
2017122048,0.00,-136.4438,NULL,0.00,2017-12-20,48,42.07649,42.07649
2017122101,0.00,-313.0959,NULL,0.00,2017-12-21,1,41.87642,41.87642
2017122102,0.00,-46.3300,NULL,0.00,2017-12-21,2,43.47568,43.47568
2017122103,0.00,-108.1861,NULL,0.00,2017-12-21,3,43.17272,43.17272
2017122104,0.00,-212.8467,NULL,0.00,2017-12-21,4,42.96280,42.96280
2017122105,0.00,-107.1335,NULL,0.00,2017-12-21,5,43.05345,43.05345
2017122106,0.00,-208.4990,NULL,0.00,2017-12-21,6,42.40354,42.40354
2017122107,0.00,-437.2516,NULL,0.00,2017-12-21,7,40.89583,40.89583
2017122108,0.00,-523.9139,NULL,0.00,2017-12-21,8,41.00791,41.00791
2017122109,0.00,-518.2543,NULL,0.00,2017-12-21,9,40.39850,40.39850
2017122110,0.00,-203.5904,NULL,0.00,2017-12-21,10,41.97000,41.97000
2017122111,0.00,79.3111,NULL,0.00,2017-12-21,11,60.00000,60.00000
2017122112,0.00,93.3582,NULL,0.00,2017-12-21,12,60.00000,60.00000
2017122113,0.00,-105.3331,0.00000,0.00,2017-12-21,13,43.96308,43.96308
2017122114,0.00,-479.0255,0.00000,0.00,2017-12-21,14,42.50000,42.50000
2017122115,0.00,-576.6600,0.00000,0.00,2017-12-21,15,45.05000,45.05000
2017122116,0.00,74.6859,0.00000,0.00,2017-12-21,16,71.52807,71.52807
2017122117,0.00,-14.3223,0.00000,0.00,2017-12-21,17,48.00000,48.00000
2017122118,0.00,287.8819,0.00000,0.00,2017-12-21,18,74.85000,74.85000
2017122119,0.00,129.9613,0.00000,0.00,2017-12-21,19,71.97000,71.97000
2017122120,0.00,189.2037,0.00000,0.00,2017-12-21,20,74.70573,74.70573
2017122121,0.00,302.3572,0.00000,0.00,2017-12-21,21,74.79625,74.79625
2017122122,0.00,-290.5457,0.00000,0.00,2017-12-21,22,47.20023,47.20023
2017122123,0.00,-40.2381,0.00000,0.00,2017-12-21,23,47.60000,47.60000
2017122124,0.00,-120.5417,0.00000,0.00,2017-12-21,24,47.52848,47.52848
2017122125,0.00,-96.6182,0.00000,0.00,2017-12-21,25,47.57838,47.57838
2017122126,0.00,-97.2562,0.00000,0.00,2017-12-21,26,47.58399,47.58399
2017122127,0.00,-27.4396,NULL,0.00,2017-12-21,27,47.60000,47.60000
2017122128,0.00,-101.1384,NULL,0.00,2017-12-21,28,47.59386,47.59386
2017122129,0.00,-175.8025,NULL,0.00,2017-12-21,29,47.46003,47.46003
2017122130,0.00,-345.4701,NULL,0.00,2017-12-21,30,47.45000,47.45000
2017122131,0.00,-49.0249,NULL,0.00,2017-12-21,31,48.00000,48.00000
2017122132,0.00,172.2365,NULL,0.00,2017-12-21,32,65.53340,65.53340
2017122133,0.00,-373.2237,0.00000,0.00,2017-12-21,33,47.50436,47.50436
2017122134,0.00,-326.4636,0.00000,0.00,2017-12-21,34,47.52524,47.52524
2017122135,0.00,-11.2950,0.00000,0.00,2017-12-21,35,48.02000,48.02000
2017122136,0.00,99.5128,0.00000,0.00,2017-12-21,36,68.40000,68.40000
2017122137,0.00,133.1086,0.00000,0.00,2017-12-21,37,69.86340,69.86340
2017122138,0.00,-128.2396,0.00000,0.00,2017-12-21,38,47.15000,47.15000
2017122139,0.00,-74.6161,0.00000,0.00,2017-12-21,39,48.00045,48.00045
2017122140,0.00,59.1202,0.00000,0.00,2017-12-21,40,67.53265,67.53265
2017122141,0.00,13.7616,0.00000,0.00,2017-12-21,41,57.54743,57.54743
2017122142,0.00,0.4527,NULL,0.00,2017-12-21,42,68.40000,68.40000
2017122143,0.00,-87.5913,NULL,0.00,2017-12-21,43,45.50000,45.50000
2017122144,0.00,303.9477,NULL,0.00,2017-12-21,44,65.71396,65.71396
2017122145,0.00,-261.9064,NULL,0.00,2017-12-21,45,44.00000,44.00000
2017122146,0.00,-657.2298,NULL,0.00,2017-12-21,46,43.26002,43.26002
2017122147,0.00,-787.2992,NULL,0.00,2017-12-21,47,41.73390,41.73390
2017122148,0.00,-823.3451,NULL,0.00,2017-12-21,48,41.12967,41.12967
2017122201,0.00,-590.3144,NULL,0.00,2017-12-22,1,42.10000,42.10000
2017122202,0.00,-352.8920,NULL,0.00,2017-12-22,2,42.50000,42.50000
2017122203,0.00,-186.9573,NULL,0.00,2017-12-22,3,42.50000,42.50000
2017122204,0.00,-52.8954,NULL,0.00,2017-12-22,4,44.13000,44.13000
2017122205,0.00,5.2108,NULL,0.00,2017-12-22,5,60.00000,60.00000
2017122206,0.00,-109.4043,NULL,0.00,2017-12-22,6,42.50000,42.50000
2017122207,0.00,-238.1547,NULL,0.00,2017-12-22,7,42.50000,42.50000
2017122208,0.00,-303.7321,NULL,0.00,2017-12-22,8,42.50000,42.50000
2017122209,0.00,-237.5834,NULL,0.00,2017-12-22,9,42.60000,42.60000
2017122210,0.00,-181.1003,NULL,0.00,2017-12-22,10,42.60000,42.60000
2017122211,0.00,-207.3583,NULL,0.00,2017-12-22,11,42.60000,42.60000
2017122212,0.00,-342.7165,NULL,0.00,2017-12-22,12,41.86027,41.86027
2017122213,0.00,-37.8186,0.00000,0.00,2017-12-22,13,43.27732,43.27732
2017122214,0.00,-172.5739,0.00000,0.00,2017-12-22,14,42.94775,42.94775
2017122215,0.00,-229.4458,0.00000,0.00,2017-12-22,15,42.25774,42.25774
2017122216,0.00,22.9762,0.00000,0.00,2017-12-22,16,57.09747,57.09747
2017122217,0.00,-377.4427,0.00000,0.00,2017-12-22,17,40.00000,40.00000
2017122218,0.00,47.9236,0.00000,0.00,2017-12-22,18,42.82202,42.82202
2017122219,0.00,-133.5749,0.00000,0.00,2017-12-22,19,40.45000,40.45000
2017122220,0.00,-114.8892,0.00000,0.00,2017-12-22,20,51.18000,51.18000
2017122221,0.00,283.6602,0.00000,0.00,2017-12-22,21,100.32723,100.32723
2017122222,0.00,48.3360,0.00000,0.00,2017-12-22,22,43.31881,43.31881
2017122223,0.00,-31.6232,0.00000,0.00,2017-12-22,23,56.73000,56.73000
2017122224,0.00,-248.7210,0.00000,0.00,2017-12-22,24,42.50000,42.50000
2017122225,0.00,-257.8891,0.00000,0.00,2017-12-22,25,42.50000,42.50000
2017122226,0.00,-553.1741,0.00000,0.00,2017-12-22,26,41.37290,41.37290
2017122227,0.00,-336.3777,NULL,0.00,2017-12-22,27,42.50000,42.50000
2017122228,0.00,-428.2964,NULL,0.00,2017-12-22,28,38.26000,38.26000
2017122229,0.00,-188.5168,NULL,0.00,2017-12-22,29,40.45000,40.45000
2017122230,0.00,-474.2981,NULL,0.00,2017-12-22,30,42.23484,42.23484
2017122231,0.00,-1100.0338,NULL,0.00,2017-12-22,31,42.10110,42.10110
2017122232,0.00,-603.3418,NULL,0.00,2017-12-22,32,43.75000,43.75000
2017122233,0.00,-425.7040,0.00000,0.00,2017-12-22,33,45.46126,45.46126
2017122234,0.00,100.9785,0.00000,0.00,2017-12-22,34,69.00000,69.00000
2017122235,0.00,191.9108,0.00000,0.00,2017-12-22,35,76.55000,76.55000
2017122236,0.00,187.0070,0.00000,0.00,2017-12-22,36,76.55000,76.55000
2017122237,0.00,251.1107,0.00000,0.00,2017-12-22,37,76.55000,76.55000
2017122238,0.00,-241.0075,0.00000,0.00,2017-12-22,38,36.75000,36.75000
2017122239,0.00,-535.1515,0.00000,0.00,2017-12-22,39,39.10730,39.10730
2017122240,0.00,-48.5017,0.00000,0.00,2017-12-22,40,44.83481,44.83481
2017122241,0.00,-93.3908,0.00000,0.00,2017-12-22,41,46.10000,46.10000
2017122242,0.00,-441.9474,NULL,0.00,2017-12-22,42,40.01667,40.01667
2017122243,0.00,-255.9553,NULL,0.00,2017-12-22,43,44.71561,44.71561
2017122244,0.00,-542.4854,NULL,0.00,2017-12-22,44,42.25000,42.25000
2017122245,0.00,-571.0207,NULL,0.00,2017-12-22,45,42.22205,42.22205
2017122246,0.00,-680.8847,NULL,0.00,2017-12-22,46,42.20850,42.20850
2017122247,0.00,-379.0391,NULL,0.00,2017-12-22,47,42.25000,42.25000
2017122248,0.00,58.0249,NULL,0.00,2017-12-22,48,63.00000,63.00000
2017122301,0.00,-117.6635,NULL,0.00,2017-12-23,1,42.23880,42.23880
2017122302,0.00,26.0555,NULL,0.00,2017-12-23,2,60.40000,60.40000
2017122303,0.00,145.1969,NULL,0.00,2017-12-23,3,62.23024,62.23024
2017122304,0.00,-190.1040,NULL,0.00,2017-12-23,4,39.00000,39.00000
2017122305,0.00,-340.8036,NULL,0.00,2017-12-23,5,38.14483,38.14483
2017122306,0.00,113.5386,NULL,0.00,2017-12-23,6,60.45945,60.45945
2017122307,0.00,209.8718,NULL,0.00,2017-12-23,7,45.08000,45.08000
2017122308,0.00,-332.8364,NULL,0.00,2017-12-23,8,33.85000,33.85000
2017122309,0.00,-291.8671,NULL,0.00,2017-12-23,9,33.85000,33.85000
2017122310,0.00,-304.8500,NULL,0.00,2017-12-23,10,41.60000,41.60000
2017122311,0.00,-456.6832,NULL,0.00,2017-12-23,11,31.07000,31.07000
2017122312,0.00,-673.5674,NULL,0.00,2017-12-23,12,25.00000,25.00000
2017122313,0.00,-350.3751,NULL,0.00,2017-12-23,13,42.40000,42.40000
2017122314,0.00,-511.6820,NULL,0.00,2017-12-23,14,40.00000,40.00000
2017122315,0.00,-655.7494,NULL,0.00,2017-12-23,15,40.00000,40.00000
2017122316,0.00,-327.1810,NULL,0.00,2017-12-23,16,40.00000,40.00000
2017122317,0.00,20.0203,NULL,0.00,2017-12-23,17,42.39052,42.39052
2017122318,0.00,185.9025,NULL,0.00,2017-12-23,18,50.40000,50.40000
2017122319,0.00,138.8318,NULL,0.00,2017-12-23,19,49.73382,49.73382
2017122320,0.00,-147.7949,NULL,0.00,2017-12-23,20,39.00000,39.00000
2017122321,0.00,-134.3624,NULL,0.00,2017-12-23,21,39.00000,39.00000
2017122322,0.00,-53.4232,0.00000,0.00,2017-12-23,22,39.08485,39.08485
2017122323,0.00,-217.3538,0.00000,0.00,2017-12-23,23,44.81000,44.81000
2017122324,0.00,98.7903,0.00000,0.00,2017-12-23,24,45.70384,45.70384
2017122325,0.00,291.4456,0.00000,0.00,2017-12-23,25,59.00000,59.00000
2017122326,0.00,205.0550,0.00000,0.00,2017-12-23,26,59.00000,59.00000
2017122327,0.00,11.8619,0.00000,0.00,2017-12-23,27,59.00000,59.00000
2017122328,0.00,-173.2635,NULL,0.00,2017-12-23,28,39.00000,39.00000
2017122329,0.00,-164.9752,NULL,0.00,2017-12-23,29,41.00000,41.00000
2017122330,0.00,-361.9194,NULL,0.00,2017-12-23,30,39.00000,39.00000
2017122331,0.00,-368.7619,NULL,0.00,2017-12-23,31,39.00000,39.00000
2017122332,0.00,-132.1409,NULL,0.00,2017-12-23,32,52.33000,52.33000
2017122333,0.00,-108.4077,0.00000,0.00,2017-12-23,33,42.10000,42.10000
2017122334,0.00,309.0266,0.00000,0.00,2017-12-23,34,72.89789,72.89789
2017122335,0.00,668.4948,0.00000,0.00,2017-12-23,35,73.97434,73.97434
2017122336,0.00,501.2745,0.00000,0.00,2017-12-23,36,73.45000,73.45000
2017122337,0.00,263.5884,0.00000,0.00,2017-12-23,37,73.45000,73.45000
2017122338,0.00,72.8943,0.00000,0.00,2017-12-23,38,43.55968,43.55968
2017122339,0.00,51.5011,0.00000,0.00,2017-12-23,39,43.58522,43.58522
2017122340,0.00,-207.0737,NULL,0.00,2017-12-23,40,41.57277,41.57277
2017122341,0.00,268.0960,NULL,0.00,2017-12-23,41,64.42640,64.42640
2017122342,0.00,212.2002,NULL,0.00,2017-12-23,42,63.85000,63.85000
2017122343,0.00,297.2977,NULL,0.00,2017-12-23,43,63.92610,63.92610
2017122344,0.00,495.6243,NULL,0.00,2017-12-23,44,63.95000,63.95000
2017122345,0.00,279.6329,NULL,0.00,2017-12-23,45,63.92927,63.92927
2017122346,0.00,-68.6308,NULL,0.00,2017-12-23,46,41.10000,41.10000
2017122347,0.00,314.7954,NULL,0.00,2017-12-23,47,64.00000,64.00000
2017122348,0.00,433.7350,NULL,0.00,2017-12-23,48,64.00000,64.00000
2017122401,0.00,295.2915,NULL,0.00,2017-12-24,1,64.00000,64.00000
2017122402,0.00,384.9869,NULL,0.00,2017-12-24,2,64.00000,64.00000
2017122403,0.00,170.9075,NULL,0.00,2017-12-24,3,63.85000,63.85000
2017122404,0.00,-27.4693,NULL,0.00,2017-12-24,4,38.60310,38.60310
2017122405,0.00,-271.1296,NULL,0.00,2017-12-24,5,33.10000,33.10000
2017122406,0.00,-224.1604,NULL,0.00,2017-12-24,6,33.10000,33.10000
2017122407,0.00,-103.2236,NULL,0.00,2017-12-24,7,35.82212,35.82212
2017122408,0.00,-393.6904,NULL,0.00,2017-12-24,8,32.10000,32.10000
2017122409,0.00,-293.9333,NULL,0.00,2017-12-24,9,28.50455,28.50455
2017122410,0.00,-543.4735,NULL,0.00,2017-12-24,10,25.10000,25.10000
2017122411,0.00,-546.1449,NULL,0.00,2017-12-24,11,21.54000,21.54000
2017122412,0.00,-467.7598,NULL,0.00,2017-12-24,12,25.10000,25.10000
2017122413,0.00,-692.6806,NULL,0.00,2017-12-24,13,26.40000,26.40000
2017122414,0.00,-381.9297,NULL,0.00,2017-12-24,14,30.71000,30.71000
2017122415,0.00,552.9274,NULL,0.00,2017-12-24,15,64.00000,64.00000
2017122416,0.00,693.7371,NULL,0.00,2017-12-24,16,65.15000,65.15000
2017122417,0.00,478.1583,NULL,0.00,2017-12-24,17,64.00000,64.00000
2017122418,0.00,560.4005,NULL,0.00,2017-12-24,18,64.00000,64.00000
2017122419,0.00,171.8768,NULL,0.00,2017-12-24,19,63.85000,63.85000
2017122420,0.00,335.6601,NULL,0.00,2017-12-24,20,64.00000,64.00000
2017122421,0.00,506.2903,NULL,0.00,2017-12-24,21,64.00000,64.00000
2017122422,0.00,326.4574,0.00000,0.00,2017-12-24,22,63.93037,63.93037
2017122423,0.00,-390.4380,0.00000,0.00,2017-12-24,23,39.00000,39.00000
2017122424,0.00,-502.1513,0.00000,0.00,2017-12-24,24,38.65245,38.65245
2017122425,0.00,-236.7261,0.00000,0.00,2017-12-24,25,39.00000,39.00000
2017122426,0.00,-195.1420,0.00000,0.00,2017-12-24,26,39.00000,39.00000
2017122427,0.00,-258.7533,0.00000,0.00,2017-12-24,27,39.07383,39.07383
2017122428,0.00,-349.4584,NULL,0.00,2017-12-24,28,39.00000,39.00000
2017122429,0.00,-361.8715,NULL,0.00,2017-12-24,29,39.00000,39.00000
2017122430,0.00,-455.3968,NULL,0.00,2017-12-24,30,39.00000,39.00000
2017122431,0.00,-473.1264,NULL,0.00,2017-12-24,31,39.00000,39.00000
2017122432,0.00,-491.2556,NULL,0.00,2017-12-24,32,37.40000,37.40000
2017122433,0.00,-303.9362,0.00000,0.00,2017-12-24,33,37.75243,37.75243
2017122434,0.00,-150.1877,0.00000,0.00,2017-12-24,34,43.75000,43.75000
2017122435,0.00,-269.5801,0.00000,0.00,2017-12-24,35,40.00000,40.00000
2017122436,0.00,-540.7030,0.00000,0.00,2017-12-24,36,39.13351,39.13351
2017122437,0.00,-851.4730,0.00000,0.00,2017-12-24,37,37.87623,37.87623
2017122438,0.00,-867.4999,0.00000,0.00,2017-12-24,38,37.70164,37.70164
2017122439,0.00,-568.7680,0.00000,0.00,2017-12-24,39,39.24124,39.24124
2017122440,0.00,-334.1993,NULL,0.00,2017-12-24,40,40.00000,40.00000
2017122441,0.00,-456.5161,NULL,0.00,2017-12-24,41,39.10000,39.10000
2017122442,0.00,-330.6244,NULL,0.00,2017-12-24,42,39.10000,39.10000
2017122443,0.00,55.1241,NULL,0.00,2017-12-24,43,63.85000,63.85000
2017122444,0.00,-328.6014,NULL,0.00,2017-12-24,44,39.10000,39.10000
2017122445,0.00,-226.6391,NULL,0.00,2017-12-24,45,35.40757,35.40757
2017122446,0.00,-176.2382,NULL,0.00,2017-12-24,46,39.10000,39.10000
2017122447,0.00,-646.8066,NULL,0.00,2017-12-24,47,22.81808,22.81808
2017122448,0.00,-714.3453,NULL,0.00,2017-12-24,48,22.43192,22.43192
2017122501,0.00,-706.7777,NULL,0.00,2017-12-25,1,20.40000,20.40000
2017122502,0.00,-501.7787,NULL,0.00,2017-12-25,2,22.40000,22.40000
2017122503,0.00,-378.5641,NULL,0.00,2017-12-25,3,22.50000,22.50000
2017122504,0.00,-181.7979,NULL,0.00,2017-12-25,4,23.10000,23.10000
2017122505,0.00,-170.4109,NULL,0.00,2017-12-25,5,23.21014,23.21014
2017122506,0.00,-309.3918,NULL,0.00,2017-12-25,6,22.80322,22.80322
2017122507,0.00,-406.9603,NULL,0.00,2017-12-25,7,22.50000,22.50000
2017122508,0.00,-497.4877,NULL,0.00,2017-12-25,8,22.40000,22.40000
2017122509,0.00,-345.4869,NULL,0.00,2017-12-25,9,22.50000,22.50000
2017122510,0.00,-256.9546,NULL,0.00,2017-12-25,10,22.71654,22.71654
2017122511,0.00,-124.5084,NULL,0.00,2017-12-25,11,24.30000,24.30000
2017122512,0.00,44.9160,NULL,0.00,2017-12-25,12,61.80000,61.80000
2017122513,0.00,29.0233,0.00000,0.00,2017-12-25,13,63.18011,63.18011
2017122514,0.00,42.1438,0.00000,0.00,2017-12-25,14,63.85000,63.85000
2017122515,0.00,-421.6923,0.00000,0.00,2017-12-25,15,23.09000,23.09000
2017122516,0.00,-506.0606,0.00000,0.00,2017-12-25,16,22.53385,22.53385
2017122517,0.00,-502.5714,0.00000,0.00,2017-12-25,17,37.00000,37.00000
2017122518,0.00,-649.7776,0.00000,0.00,2017-12-25,18,37.00000,37.00000
2017122519,0.00,-392.8068,0.00000,0.00,2017-12-25,19,37.23730,37.23730
2017122520,0.00,-392.2432,0.00000,0.00,2017-12-25,20,39.05000,39.05000
2017122521,0.00,-59.2642,0.00000,0.00,2017-12-25,21,41.94829,41.94829
2017122522,0.00,-151.8138,0.00000,0.00,2017-12-25,22,40.41771,40.41771
2017122523,0.00,-1.7311,0.00000,0.00,2017-12-25,23,41.00000,41.00000
2017122524,0.00,45.6712,0.00000,0.00,2017-12-25,24,67.07135,67.07135
2017122525,0.00,-10.8350,0.00000,0.00,2017-12-25,25,43.91204,43.91204
2017122526,0.00,325.8159,0.00000,0.00,2017-12-25,26,81.50000,81.50000
2017122527,0.00,595.4875,NULL,0.00,2017-12-25,27,87.33013,87.33013
2017122528,0.00,545.7927,NULL,0.00,2017-12-25,28,82.45000,82.45000
2017122529,0.00,336.1545,NULL,0.00,2017-12-25,29,81.50000,81.50000
2017122530,0.00,9.1589,NULL,0.00,2017-12-25,30,79.00000,79.00000
2017122531,0.00,-156.0618,NULL,0.00,2017-12-25,31,40.50000,40.50000
2017122532,0.00,-156.9367,NULL,0.00,2017-12-25,32,40.50000,40.50000
2017122533,0.00,-206.7794,0.00000,0.00,2017-12-25,33,40.50000,40.50000
2017122534,0.00,-422.2555,0.00000,0.00,2017-12-25,34,39.94729,39.94729
2017122535,0.00,-303.7762,0.00000,0.00,2017-12-25,35,39.46691,39.46691
2017122536,0.00,-145.7673,0.00000,0.00,2017-12-25,36,39.25503,39.25503
2017122537,0.00,-28.8164,0.00000,0.00,2017-12-25,37,42.80243,42.80243
2017122538,0.00,163.0395,0.00000,0.00,2017-12-25,38,64.11060,64.11060
2017122539,0.00,438.5845,0.00000,0.00,2017-12-25,39,65.00000,65.00000
2017122540,0.00,355.1083,0.00000,0.00,2017-12-25,40,65.00000,65.00000
2017122541,0.00,-72.5051,0.00000,0.00,2017-12-25,41,42.22499,42.22499
2017122542,0.00,-242.2204,NULL,0.00,2017-12-25,42,40.24000,40.24000
2017122543,0.00,-212.0836,NULL,0.00,2017-12-25,43,39.00000,39.00000
2017122544,0.00,-483.6405,NULL,0.00,2017-12-25,44,36.66797,36.66797
2017122545,0.00,-392.7230,NULL,0.00,2017-12-25,45,22.50000,22.50000
2017122546,0.00,-156.8137,NULL,0.00,2017-12-25,46,35.28281,35.28281
2017122547,0.00,379.6265,NULL,0.00,2017-12-25,47,64.00000,64.00000
2017122548,0.00,293.5560,NULL,0.00,2017-12-25,48,63.68758,63.68758
2017122601,0.00,92.6084,NULL,0.00,2017-12-26,1,63.77412,63.77412
2017122602,0.00,430.1745,NULL,0.00,2017-12-26,2,65.00000,65.00000
2017122603,0.00,176.9900,NULL,0.00,2017-12-26,3,65.00000,65.00000
2017122604,0.00,-204.2507,NULL,0.00,2017-12-26,4,22.50000,22.50000
2017122605,0.00,-239.0043,NULL,0.00,2017-12-26,5,22.50000,22.50000
2017122606,0.00,-138.9086,NULL,0.00,2017-12-26,6,22.50000,22.50000
2017122607,0.00,172.9403,NULL,0.00,2017-12-26,7,65.00000,65.00000
2017122608,0.00,273.9248,NULL,0.00,2017-12-26,8,65.00000,65.00000
2017122609,0.00,316.5833,NULL,0.00,2017-12-26,9,65.00000,65.00000
2017122610,0.00,251.9374,NULL,0.00,2017-12-26,10,65.00000,65.00000
2017122611,0.00,31.8420,NULL,0.00,2017-12-26,11,60.45000,60.45000
2017122612,0.00,-223.8406,NULL,0.00,2017-12-26,12,27.00000,27.00000
2017122613,0.00,-161.4424,0.00000,0.00,2017-12-26,13,27.00000,27.00000
2017122614,0.00,68.5707,0.00000,0.00,2017-12-26,14,63.40000,63.40000
2017122615,0.00,-354.8426,0.00000,0.00,2017-12-26,15,27.00000,27.00000
2017122616,0.00,-427.4789,0.00000,0.00,2017-12-26,16,22.50000,22.50000
2017122617,0.00,189.0774,0.00000,0.00,2017-12-26,17,63.40000,63.40000
2017122618,0.00,26.2572,0.00000,0.00,2017-12-26,18,63.00000,63.00000
2017122619,0.00,-346.9636,0.00000,0.00,2017-12-26,19,27.00000,27.00000
2017122620,0.00,-577.0342,0.00000,0.00,2017-12-26,20,27.00000,27.00000
2017122621,0.00,-372.3932,0.00000,0.00,2017-12-26,21,38.77143,38.77143
2017122622,0.00,-525.8571,0.00000,0.00,2017-12-26,22,38.90062,38.90062
2017122623,0.00,-479.5691,0.00000,0.00,2017-12-26,23,39.00000,39.00000
2017122624,0.00,-354.2666,0.00000,0.00,2017-12-26,24,39.00000,39.00000
2017122625,0.00,-443.7697,0.00000,0.00,2017-12-26,25,39.00033,39.00033
2017122626,0.00,-188.5139,0.00000,0.00,2017-12-26,26,39.75986,39.75986
2017122627,0.00,23.7438,NULL,0.00,2017-12-26,27,64.98000,64.98000
2017122628,0.00,203.8973,NULL,0.00,2017-12-26,28,64.98000,64.98000
2017122629,0.00,374.8578,NULL,0.00,2017-12-26,29,64.98000,64.98000
2017122630,0.00,169.8123,NULL,0.00,2017-12-26,30,59.87006,59.87006
2017122631,0.00,-26.7491,NULL,0.00,2017-12-26,31,42.50000,42.50000
2017122632,0.00,197.6107,NULL,0.00,2017-12-26,32,86.95000,86.95000
2017122633,0.00,607.4432,0.00000,0.00,2017-12-26,33,91.84767,91.84767
2017122634,0.00,778.4741,0.00000,0.00,2017-12-26,34,93.65693,93.65693
2017122635,0.00,776.2917,0.00000,0.00,2017-12-26,35,93.27836,93.27836
2017122636,0.00,642.4884,0.00000,0.00,2017-12-26,36,92.00000,92.00000
2017122637,0.00,392.8500,0.00000,0.00,2017-12-26,37,86.95000,86.95000
2017122638,0.00,258.6298,0.00000,0.00,2017-12-26,38,86.95000,86.95000
2017122639,0.00,111.6081,0.00000,0.00,2017-12-26,39,88.43213,88.43213
2017122640,0.00,145.4630,0.00000,0.00,2017-12-26,40,93.66855,93.66855
2017122641,0.00,271.6038,0.00000,0.00,2017-12-26,41,79.93059,79.93059
2017122642,0.00,-120.5747,NULL,0.00,2017-12-26,42,41.15648,41.15648
2017122643,0.00,-187.2780,NULL,0.00,2017-12-26,43,41.10000,41.10000
2017122644,0.00,37.1371,NULL,0.00,2017-12-26,44,64.50000,64.50000
2017122645,0.00,74.9884,NULL,0.00,2017-12-26,45,65.00000,65.00000
2017122646,0.00,-172.1999,NULL,0.00,2017-12-26,46,41.10000,41.10000
2017122647,0.00,-429.6175,NULL,0.00,2017-12-26,47,27.00000,27.00000
2017122648,0.00,-667.3020,NULL,0.00,2017-12-26,48,22.50000,22.50000
2017122701,0.00,-815.2720,NULL,0.00,2017-12-27,1,22.50000,22.50000
2017122702,0.00,-630.7337,NULL,0.00,2017-12-27,2,22.50000,22.50000
2017122703,0.00,-278.8461,NULL,0.00,2017-12-27,3,22.50000,22.50000
2017122704,0.00,-375.6443,NULL,0.00,2017-12-27,4,22.50000,22.50000
2017122705,0.00,-188.6333,NULL,0.00,2017-12-27,5,22.70076,22.70076
2017122706,0.00,-43.0821,NULL,0.00,2017-12-27,6,37.93075,37.93075
2017122707,0.00,111.6912,NULL,0.00,2017-12-27,7,61.49091,61.49091
2017122708,0.00,131.5483,NULL,0.00,2017-12-27,8,61.00000,61.00000
2017122709,0.00,100.0627,NULL,0.00,2017-12-27,9,61.00000,61.00000
2017122710,0.00,95.7029,NULL,0.00,2017-12-27,10,61.00000,61.00000
2017122711,0.00,164.9488,NULL,0.00,2017-12-27,11,61.00000,61.00000
2017122712,0.00,109.3218,NULL,0.00,2017-12-27,12,61.00000,61.00000
2017122713,0.00,-203.3602,0.00000,0.00,2017-12-27,13,30.20000,30.20000
2017122714,0.00,-166.6056,0.00000,0.00,2017-12-27,14,27.00000,27.00000
2017122715,0.00,-782.2244,0.00000,0.00,2017-12-27,15,22.50000,22.50000
2017122716,0.00,-599.0447,0.00000,0.00,2017-12-27,16,37.50000,37.50000
2017122717,0.00,-435.0610,0.00000,0.00,2017-12-27,17,37.50000,37.50000
2017122718,0.00,-376.9440,0.00000,0.00,2017-12-27,18,37.50000,37.50000
2017122719,0.00,-4.7881,0.00000,0.00,2017-12-27,19,41.50000,41.50000
2017122720,0.00,376.5531,0.00000,0.00,2017-12-27,20,70.09636,70.09636
2017122721,0.00,618.3302,0.00000,0.00,2017-12-27,21,104.00000,104.00000
2017122722,0.00,711.2936,0.00000,0.00,2017-12-27,22,97.82880,97.82880
2017122723,0.00,701.9916,0.00000,0.00,2017-12-27,23,69.15000,69.15000
2017122724,0.00,734.6252,0.00000,0.00,2017-12-27,24,69.19958,69.19958
2017122725,0.00,667.5014,0.00000,0.00,2017-12-27,25,69.84510,69.84510
2017122726,0.00,608.0054,0.00000,0.00,2017-12-27,26,70.95000,70.95000
2017122727,0.00,470.3731,NULL,0.00,2017-12-27,27,70.95000,70.95000
2017122728,0.00,188.9838,NULL,0.00,2017-12-27,28,68.02435,68.02435
2017122729,0.00,154.8210,NULL,0.00,2017-12-27,29,68.00000,68.00000
2017122730,0.00,-12.4564,NULL,0.00,2017-12-27,30,40.01000,40.01000
2017122731,0.00,47.3512,NULL,0.00,2017-12-27,31,68.65306,68.65306
2017122732,0.00,96.2205,NULL,0.00,2017-12-27,32,69.15000,69.15000
2017122733,0.00,-6.0572,0.00000,0.00,2017-12-27,33,47.50000,47.50000
2017122734,0.00,201.3033,0.00000,0.00,2017-12-27,34,76.55000,76.55000
2017122735,0.00,252.7917,0.00000,0.00,2017-12-27,35,77.84347,77.84347
