,settlementDate,settlementPeriod,solar,wind_off,wind_on
2018091638,9/16/2018,38,435,2382.017,3956.92
2018091637,9/16/2018,37,756,2382.017,3956.92
2018091636,9/16/2018,36,1076,2662.045,4744.528
2018091635,9/16/2018,35,1387,2662.045,4744.528
2018091634,9/16/2018,34,1697,2925.195,5419.417
2018091633,9/16/2018,33,1961,2925.195,5419.417
2018091632,9/16/2018,32,2225,3214.983,5880.614
2018091631,9/16/2018,31,2443,3214.983,5880.614
2018091630,9/16/2018,30,2661,3468.644,6328.157
2018091629,9/16/2018,29,2811,3468.644,6328.157
2018091628,9/16/2018,28,2961,3740.031,6745.588
2018091627,9/16/2018,27,2956,3740.031,6745.588
2018091626,9/16/2018,26,2951,3998.213,7005.289
2018091625,9/16/2018,25,2786,3998.213,7005.289
2018091624,9/16/2018,24,2621,4267.042,7159.895
2018091623,9/16/2018,23,2368,4267.042,7159.895
2018091622,9/16/2018,22,2114,4429.412,7261.751
2018091621,9/16/2018,21,1822,4429.412,7261.751
2018091620,9/16/2018,20,1529,4441.959,7413.235
2018091619,9/16/2018,19,1231,4441.959,7413.235
2018091618,9/16/2018,18,933,4370.225,7600.519
2018091617,9/16/2018,17,647,4370.225,7600.519
2018091616,9/16/2018,16,360,4208.219,7782.621
2018091615,9/16/2018,15,200,4208.219,7782.621
2018091614,9/16/2018,14,39,3952.376,7911.461
2018091613,9/16/2018,13,20,3952.376,7911.461
2018091612,9/16/2018,12,0,3716.809,7870.353
2018091611,9/16/2018,11,0,3716.809,7870.353
2018091610,9/16/2018,10,0,3435.305,7834.225
2018091609,9/16/2018,9,0,3435.305,7834.225
2018091608,9/16/2018,8,0,3221.517,7514.988
2018091607,9/16/2018,7,0,3221.517,7514.988
2018091606,9/16/2018,6,0,2978.98,7149.693
2018091605,9/16/2018,5,0,2978.98,7149.693
2018091604,9/16/2018,4,0,2733.333,6768.162
2018091603,9/16/2018,3,0,2733.333,6768.162
2018091602,9/16/2018,2,0,2485.393,5941.752
2018091601,9/16/2018,1,0,2485.393,5941.752
2018091748,9/17/2018,48,0,4910.271,7771.023
2018091747,9/17/2018,47,0,4910.271,7771.023
2018091746,9/17/2018,46,0,4754.323,7639.828
2018091745,9/17/2018,45,0,4754.323,7639.828
2018091744,9/17/2018,44,0,4370.509,7434.289
2018091743,9/17/2018,43,0,4370.509,7434.289
2018091742,9/17/2018,42,0,3829.484,7131.439
2018091741,9/17/2018,41,72,3829.484,7131.439
2018091740,9/17/2018,40,72,3330.672,6740.949
2018091739,9/17/2018,39,629,3330.672,6740.949
2018091738,9/17/2018,38,629,3078.312,6393.896
2018091737,9/17/2018,37,1649,3078.312,6393.896
2018091736,9/17/2018,36,1649,2941.257,6171.38
2018091735,9/17/2018,35,2658,2941.257,6171.38
2018091734,9/17/2018,34,2658,2782.706,5875.385
2018091733,9/17/2018,33,3392,2782.706,5875.385
2018091732,9/17/2018,32,3392,2518.906,5521.789
2018091731,9/17/2018,31,3723,2518.906,5521.789
2018091730,9/17/2018,30,3723,2212.776,5171.107
2018091729,9/17/2018,29,3763,2212.776,5171.107
2018091728,9/17/2018,28,3763,1890.391,4847.306
2018091727,9/17/2018,27,3444,1890.391,4847.306
2018091726,9/17/2018,26,3444,1597.603,4383.229
2018091725,9/17/2018,25,2849,1597.603,4383.229
2018091724,9/17/2018,24,2849,1370.985,3820.627
2018091723,9/17/2018,23,2201,1370.985,3820.627
2018091722,9/17/2018,22,2201,1244.875,3285.231
2018091721,9/17/2018,21,1534,1244.875,3285.231
2018091720,9/17/2018,20,1534,1222.386,2912.541
2018091719,9/17/2018,19,901,1222.386,2912.541
2018091718,9/17/2018,18,901,1150.039,2641.119
2018091717,9/17/2018,17,323,1150.039,2641.119
2018091716,9/17/2018,16,323,1080.026,2482.033
2018091715,9/17/2018,15,27,1080.026,2482.033
2018091714,9/17/2018,14,27,1091.298,2577.904
2018091713,9/17/2018,13,0,1091.298,2577.904
2018091712,9/17/2018,12,0,1134.713,2732.082
2018091711,9/17/2018,11,0,1134.713,2732.082
2018091710,9/17/2018,10,0,1233.615,2945.638
2018091709,9/17/2018,9,0,1233.615,2945.638
2018091708,9/17/2018,8,0,1425.918,3233.617
2018091707,9/17/2018,7,0,1425.918,3233.617
2018091706,9/17/2018,6,0,1649.092,3525.573
2018091705,9/17/2018,5,0,1649.092,3525.573
2018091704,9/17/2018,4,0,1873.463,3856.514
2018091703,9/17/2018,3,0,1873.463,3856.514
2018091702,9/17/2018,2,0,1908.938,3490.64
2018091701,9/17/2018,1,0,1908.938,3490.64
2018091848,9/18/2018,48,0,4309.345,7464.905
2018091847,9/18/2018,47,0,4309.345,7464.905
2018091846,9/18/2018,46,0,4334.983,7428.097
2018091845,9/18/2018,45,0,4334.983,7428.097
2018091844,9/18/2018,44,0,4391.746,7340.249
2018091843,9/18/2018,43,0,4391.746,7340.249
2018091842,9/18/2018,42,0,4467.565,7311.716
2018091841,9/18/2018,41,25,4467.565,7311.716
2018091840,9/18/2018,40,49,4545.037,7432.803
2018091839,9/18/2018,39,291,4545.037,7432.803
2018091838,9/18/2018,38,532,4668.749,7536.349
2018091837,9/18/2018,37,993,4668.749,7536.349
2018091836,9/18/2018,36,1454,4769.764,7672.46
2018091835,9/18/2018,35,1932,4769.764,7672.46
2018091834,9/18/2018,34,2410,4852.692,7774.166
2018091833,9/18/2018,33,2854,4852.692,7774.166
2018091832,9/18/2018,32,3298,4941.903,7569.833
2018091831,9/18/2018,31,3574,4941.903,7569.833
2018091830,9/18/2018,30,3850,5026.584,7213.874
2018091829,9/18/2018,29,3922,5026.584,7213.874
2018091828,9/18/2018,28,3994,5084.96,6792.629
2018091827,9/18/2018,27,3814,5084.96,6792.629
2018091826,9/18/2018,26,3633,5136.384,6106.084
2018091825,9/18/2018,25,3195,5136.384,6106.084
2018091824,9/18/2018,24,2757,5138.122,5265.677
2018091823,9/18/2018,23,2295,5138.122,5265.677
2018091822,9/18/2018,22,1832,5087.617,4676.193
2018091821,9/18/2018,21,1465,5087.617,4676.193
2018091820,9/18/2018,20,1097,5035.411,4616.392
2018091819,9/18/2018,19,833,5035.411,4616.392
2018091818,9/18/2018,18,568,4964.229,4527.783
2018091817,9/18/2018,17,378,4964.229,4527.783
2018091816,9/18/2018,16,188,4874.838,4535.202
2018091815,9/18/2018,15,102,4874.838,4535.202
2018091814,9/18/2018,14,15,4752.709,4565.764
2018091813,9/18/2018,13,8,4752.709,4565.764
2018091812,9/18/2018,12,0,4670.874,4620.797
2018091811,9/18/2018,11,0,4670.874,4620.797
2018091810,9/18/2018,10,0,4575.269,4891.455
2018091809,9/18/2018,9,0,4575.269,4891.455
2018091808,9/18/2018,8,0,4456.019,5446.059
2018091807,9/18/2018,7,0,4456.019,5446.059
2018091806,9/18/2018,6,0,4341.677,5993.896
2018091805,9/18/2018,5,0,4341.677,5993.896
2018091804,9/18/2018,4,0,4162.23,6409.941
2018091803,9/18/2018,3,0,4162.23,6409.941
2018091802,9/18/2018,2,0,4971.564,7817.309
2018091801,9/18/2018,1,0,4971.564,7817.309
2018091948,9/19/2018,48,0,4449.823,7971.585
2018091947,9/19/2018,47,0,4449.823,7971.585
2018091946,9/19/2018,46,0,4570.304,8069.046
2018091945,9/19/2018,45,0,4570.304,8069.046
2018091944,9/19/2018,44,0,4651.687,8109.576
2018091943,9/19/2018,43,0,4651.687,8109.576
2018091942,9/19/2018,42,0,4780.562,8229.736
2018091941,9/19/2018,41,26,4780.562,8229.736
2018091940,9/19/2018,40,52,4851.289,8506.026
2018091939,9/19/2018,39,290,4851.289,8506.026
2018091938,9/19/2018,38,527,4845.545,8693.995
2018091937,9/19/2018,37,988,4845.545,8693.995
2018091936,9/19/2018,36,1448,4648.254,8662.354
2018091935,9/19/2018,35,1886,4648.254,8662.354
2018091934,9/19/2018,34,2324,4142.759,7758.162
2018091933,9/19/2018,33,2602,4142.759,7758.162
2018091932,9/19/2018,32,2880,3862.323,7409.249
2018091931,9/19/2018,31,3029,3862.323,7409.249
2018091930,9/19/2018,30,3178,3276.393,7261.897
2018091929,9/19/2018,29,3362,3276.393,7261.897
2018091928,9/19/2018,28,3545,3033.181,6932.461
2018091927,9/19/2018,27,3584,3033.181,6932.461
2018091926,9/19/2018,26,3623,3536.015,7530.848
2018091925,9/19/2018,25,3429,3536.015,7530.848
2018091924,9/19/2018,24,3234,3800.874,7718.488
2018091923,9/19/2018,23,2947,3800.874,7718.488
2018091922,9/19/2018,22,2660,4424.595,8227.179
2018091921,9/19/2018,21,2298,4424.595,8227.179
2018091920,9/19/2018,20,1936,4601.663,8134.986
2018091919,9/19/2018,19,1564,4601.663,8134.986
2018091918,9/19/2018,18,1191,4479.264,7652.271
2018091917,9/19/2018,17,811,4479.264,7652.271
2018091916,9/19/2018,16,431,4236.474,7229.701
2018091915,9/19/2018,15,229,4236.474,7229.701
2018091914,9/19/2018,14,27,4116.989,7249.545
2018091913,9/19/2018,13,14,4116.989,7249.545
2018091912,9/19/2018,12,0,4001.241,7218.332
2018091911,9/19/2018,11,0,4001.241,7218.332
2018091910,9/19/2018,10,0,3937.405,7269.326
2018091909,9/19/2018,9,0,3937.405,7269.326
2018091908,9/19/2018,8,0,4039.827,7451.035
2018091907,9/19/2018,7,0,4039.827,7451.035
2018091906,9/19/2018,6,0,4139.066,7624.895
2018091905,9/19/2018,5,0,4139.066,7624.895
2018091904,9/19/2018,4,0,4212.083,7639.972
2018091903,9/19/2018,3,0,4212.083,7639.972
2018091902,9/19/2018,2,0,4236.813,7551.037
2018091901,9/19/2018,1,0,4236.813,7551.037
2018092048,9/20/2018,48,0,5182.355,5144.099
2018092047,9/20/2018,47,0,5182.355,5144.099
2018092046,9/20/2018,46,0,5095.013,4756.427
2018092045,9/20/2018,45,0,5095.013,4756.427
2018092044,9/20/2018,44,0,4990.764,4570.816
2018092043,9/20/2018,43,0,4990.764,4570.816
2018092042,9/20/2018,42,0,4906.066,4338.952
2018092041,9/20/2018,41,0,4906.066,4338.952
2018092040,9/20/2018,40,0,4793.917,4134.305
2018092039,9/20/2018,39,23,4793.917,4134.305
2018092038,9/20/2018,38,45,4546.782,3973.53
2018092037,9/20/2018,37,234,4546.782,3973.53
2018092036,9/20/2018,36,423,4224.655,3812.746
2018092035,9/20/2018,35,696,4224.655,3812.746
2018092034,9/20/2018,34,969,3792.662,3971.951
2018092033,9/20/2018,33,1173,3792.662,3971.951
2018092032,9/20/2018,32,1376,3462.562,4411.442
2018092031,9/20/2018,31,1486,3462.562,4411.442
2018092030,9/20/2018,30,1596,3093.45,4858.298
2018092029,9/20/2018,29,1702,3093.45,4858.298
2018092028,9/20/2018,28,1807,2823.616,5278.01
2018092027,9/20/2018,27,1842,2823.616,5278.01
2018092026,9/20/2018,26,1877,2714.459,5473.328
2018092025,9/20/2018,25,1826,2714.459,5473.328
2018092024,9/20/2018,24,1775,2611.361,5593.586
2018092023,9/20/2018,23,1632,2611.361,5593.586
2018092022,9/20/2018,22,1488,2568.009,5623.109
2018092021,9/20/2018,21,1268,2568.009,5623.109
2018092020,9/20/2018,20,1025,2636.984,5563.591
2018092019,9/20/2018,19,788,2636.984,5563.591
2018092018,9/20/2018,18,559,2687.867,5667.583
2018092017,9/20/2018,17,340,2687.867,5667.583
2018092016,9/20/2018,16,163,2823.942,5918.662
2018092015,9/20/2018,15,58,2823.942,5918.662
2018092014,9/20/2018,14,0,3035.583,6250.514
2018092013,9/20/2018,13,0,3035.583,6250.514
2018092012,9/20/2018,12,0,3286.786,6597.456
2018092011,9/20/2018,11,0,3286.786,6597.456
2018092010,9/20/2018,10,0,3437.585,6880.615
2018092009,9/20/2018,9,0,3437.585,6880.615
2018092008,9/20/2018,8,0,3671.444,7257.226
2018092007,9/20/2018,7,0,3671.444,7257.226
2018092006,9/20/2018,6,0,3843.65,7576.986
2018092005,9/20/2018,5,0,3843.65,7576.986
2018092004,9/20/2018,4,0,4051.758,7857.962
2018092003,9/20/2018,3,0,4051.758,7857.962
2018092002,9/20/2018,2,0,4342.133,7920.047
2018092001,9/20/2018,1,0,4342.133,7920.047
2018092148,9/21/2018,48,0,4973.552,6894.415
2018092147,9/21/2018,47,0,4973.552,6894.415
2018092146,9/21/2018,46,0,5031.249,6880.643
2018092145,9/21/2018,45,0,5031.249,6880.643
2018092144,9/21/2018,44,0,5100.464,6876.761
2018092143,9/21/2018,43,0,5100.464,6876.761
2018092142,9/21/2018,42,0,5163.517,6902.366
2018092141,9/21/2018,41,16,5163.517,6902.366
2018092140,9/21/2018,40,32,5221.358,7059.122
2018092139,9/21/2018,39,297,5221.358,7059.122
2018092138,9/21/2018,38,561,5295.233,7344.149
2018092137,9/21/2018,37,1103,5295.233,7344.149
2018092136,9/21/2018,36,1644,5352.964,7846.967
2018092135,9/21/2018,35,2184,5352.964,7846.967
2018092134,9/21/2018,34,2724,5382.874,8252.731
2018092133,9/21/2018,33,3147,5382.874,8252.731
2018092132,9/21/2018,32,3570,5306.573,8087.189
2018092131,9/21/2018,31,3849,5306.573,8087.189
2018092130,9/21/2018,30,4128,5402.996,8237.892
2018092129,9/21/2018,29,4345,5402.996,8237.892
2018092128,9/21/2018,28,4562,5408.736,8172.151
2018092127,9/21/2018,27,4639,5408.736,8172.151
2018092126,9/21/2018,26,4715,5407.686,8101.934
2018092125,9/21/2018,25,4541,5407.686,8101.934
2018092124,9/21/2018,24,4367,5415.306,7987.358
2018092123,9/21/2018,23,4009,5415.306,7987.358
2018092122,9/21/2018,22,3650,5413.923,7848.07
2018092121,9/21/2018,21,3151,5413.923,7848.07
2018092120,9/21/2018,20,2652,5091.811,7251.823
2018092119,9/21/2018,19,2092,5091.811,7251.823
2018092118,9/21/2018,18,1532,4469.983,6996.905
2018092117,9/21/2018,17,1020,4469.983,6996.905
2018092116,9/21/2018,16,508,4449.443,6819.351
2018092115,9/21/2018,15,266,4449.443,6819.351
2018092114,9/21/2018,14,24,4935.916,6697.506
2018092113,9/21/2018,13,12,4935.916,6697.506
2018092112,9/21/2018,12,0,5142.209,6637.302
2018092111,9/21/2018,11,0,5142.209,6637.302
2018092110,9/21/2018,10,0,4813.009,6180.684
2018092109,9/21/2018,9,0,4813.009,6180.684
2018092108,9/21/2018,8,0,5281.734,5758.066
2018092107,9/21/2018,7,0,5281.734,5758.066
2018092106,9/21/2018,6,0,5246.009,5427.81
2018092105,9/21/2018,5,0,5246.009,5427.81
2018092104,9/21/2018,4,0,5208.736,5126.699
2018092103,9/21/2018,3,0,5208.736,5126.699
2018092102,9/21/2018,2,0,5222.586,5586.509
2018092101,9/21/2018,1,0,5222.586,5586.509
2018092248,9/22/2018,48,0,529.109,1479.431
2018092247,9/22/2018,47,0,529.109,1479.431
2018092246,9/22/2018,46,0,497.557,1528.547
2018092245,9/22/2018,45,0,497.557,1528.547
2018092244,9/22/2018,44,0,492.453,1551.113
2018092243,9/22/2018,43,0,492.453,1551.113
2018092242,9/22/2018,42,0,496.863,1609.012
2018092241,9/22/2018,41,4,496.863,1609.012
2018092240,9/22/2018,40,7,575.769,1719.49
2018092239,9/22/2018,39,78,575.769,1719.49
2018092238,9/22/2018,38,148,767.174,2044.524
2018092237,9/22/2018,37,304,767.174,2044.524
2018092236,9/22/2018,36,459,1045.111,2633.832
2018092235,9/22/2018,35,625,1045.111,2633.832
2018092234,9/22/2018,34,791,1403.616,3295.289
2018092233,9/22/2018,33,967,1403.616,3295.289
2018092232,9/22/2018,32,1142,1676.397,3791.629
2018092231,9/22/2018,31,1307,1676.397,3791.629
2018092230,9/22/2018,30,1472,1940.077,4335.435
2018092229,9/22/2018,29,1585,1940.077,4335.435
2018092228,9/22/2018,28,1698,2206.276,4843.816
2018092227,9/22/2018,27,1771,2206.276,4843.816
2018092226,9/22/2018,26,1843,2439.839,5200.727
2018092225,9/22/2018,25,1850,2439.839,5200.727
2018092224,9/22/2018,24,1856,2656.495,5525.72
2018092223,9/22/2018,23,1779,2656.495,5525.72
2018092222,9/22/2018,22,1702,2921.265,5745.253
2018092221,9/22/2018,21,1559,2921.265,5745.253
2018092220,9/22/2018,20,1415,3198.038,5841.64
2018092219,9/22/2018,19,1180,3198.038,5841.64
2018092218,9/22/2018,18,945,3452.478,6119.512
2018092217,9/22/2018,17,646,3452.478,6119.512
2018092216,9/22/2018,16,347,3676.568,6322.082
2018092215,9/22/2018,15,184,3676.568,6322.082
2018092214,9/22/2018,14,20,3886.024,6570.757
2018092213,9/22/2018,13,10,3886.024,6570.757
2018092212,9/22/2018,12,0,4082.093,6759.873
2018092211,9/22/2018,11,0,4082.093,6759.873
2018092210,9/22/2018,10,0,4290.892,6943.104
2018092209,9/22/2018,9,0,4290.892,6943.104
2018092208,9/22/2018,8,0,4455.284,7054.82
2018092207,9/22/2018,7,0,4455.284,7054.82
2018092206,9/22/2018,6,0,4595.794,7081.744
2018092205,9/22/2018,5,0,4595.794,7081.744
2018092204,9/22/2018,4,0,4711.873,7082.022
2018092203,9/22/2018,3,0,4711.873,7082.022
2018092202,9/22/2018,2,0,4882.435,6868.502
2018092201,9/22/2018,1,0,4882.435,6868.502
2018092348,9/23/2018,48,0,3790.378,4864.086
2018092347,9/23/2018,47,0,3790.378,4864.086
2018092346,9/23/2018,46,0,4035.474,4989.857
2018092345,9/23/2018,45,0,4035.474,4989.857
2018092344,9/23/2018,44,0,4267.576,5174.994
2018092343,9/23/2018,43,0,4267.576,5174.994
2018092342,9/23/2018,42,0,4447.09,5346.869
2018092341,9/23/2018,41,9,4447.09,5346.869
2018092340,9/23/2018,40,17,4565.282,5429.684
2018092339,9/23/2018,39,278,4565.282,5429.684
2018092338,9/23/2018,38,539,4584.829,5450.511
2018092337,9/23/2018,37,1112,4584.829,5450.511
2018092336,9/23/2018,36,1684,4523.949,5761.121
2018092335,9/23/2018,35,2297,4523.949,5761.121
2018092334,9/23/2018,34,2910,4455.584,5767.83
2018092333,9/23/2018,33,3399,4455.584,5767.83
2018092332,9/23/2018,32,3887,4310.288,5414.849
2018092331,9/23/2018,31,4084,4310.288,5414.849
2018092330,9/23/2018,30,4281,4035.288,4986.128
2018092329,9/23/2018,29,4158,4035.288,4986.128
2018092328,9/23/2018,28,4034,3619.015,4435.772
2018092327,9/23/2018,27,3692,3619.015,4435.772
2018092326,9/23/2018,26,3350,3310.383,3997.191
2018092325,9/23/2018,25,2879,3310.383,3997.191
2018092324,9/23/2018,24,2407,2965.317,3585.066
2018092323,9/23/2018,23,1926,2965.317,3585.066
2018092322,9/23/2018,22,1444,2492.731,3045.33
2018092321,9/23/2018,21,1103,2492.731,3045.33
2018092320,9/23/2018,20,761,1951.263,2580.626
2018092319,9/23/2018,19,572,1951.263,2580.626
2018092318,9/23/2018,18,382,1556.09,2285.058
2018092317,9/23/2018,17,253,1556.09,2285.058
2018092316,9/23/2018,16,123,1363.591,2133.604
2018092315,9/23/2018,15,65,1363.591,2133.604
2018092314,9/23/2018,14,7,1223.936,2000.594
2018092313,9/23/2018,13,4,1223.936,2000.594
2018092312,9/23/2018,12,0,1081.576,1877.745
2018092311,9/23/2018,11,0,1081.576,1877.745
2018092310,9/23/2018,10,0,928.921,1782.647
2018092309,9/23/2018,9,0,928.921,1782.647
2018092308,9/23/2018,8,0,715.02,1710.278
2018092307,9/23/2018,7,0,715.02,1710.278
2018092306,9/23/2018,6,0,562.91,1654.667
2018092305,9/23/2018,5,0,562.91,1654.667
2018092304,9/23/2018,4,0,493.204,1628.675
2018092303,9/23/2018,3,0,493.204,1628.675
2018092302,9/23/2018,2,0,562.119,1462.358
2018092301,9/23/2018,1,0,562.119,1462.358
2018092448,9/24/2018,48,0,445.348,2264.117
2018092447,9/24/2018,47,0,445.348,2264.117
2018092446,9/24/2018,46,0,419.809,2094.004
2018092445,9/24/2018,45,0,419.809,2094.004
2018092444,9/24/2018,44,0,421.795,2040.656
2018092443,9/24/2018,43,0,421.795,2040.656
2018092442,9/24/2018,42,0,459.397,2015.483
2018092441,9/24/2018,41,6,459.397,2015.483
2018092440,9/24/2018,40,11,517.102,1985.978
2018092439,9/24/2018,39,278,517.102,1985.978
2018092438,9/24/2018,38,544,603.786,2178.211
2018092437,9/24/2018,37,1153,603.786,2178.211
2018092436,9/24/2018,36,1761,722.854,2620.546
2018092435,9/24/2018,35,2430,722.854,2620.546
2018092434,9/24/2018,34,3099,856.251,3062.626
2018092433,9/24/2018,33,3707,856.251,3062.626
2018092432,9/24/2018,32,4315,967.271,3241.908
2018092431,9/24/2018,31,4790,967.271,3241.908
2018092430,9/24/2018,30,5264,1073.286,3332.389
2018092429,9/24/2018,29,5529,1073.286,3332.389
2018092428,9/24/2018,28,5793,1209.618,3390.247
2018092427,9/24/2018,27,5803,1209.618,3390.247
2018092426,9/24/2018,26,5813,1378.173,3269.11
2018092425,9/24/2018,25,5565,1378.173,3269.11
2018092424,9/24/2018,24,5316,1550.372,3078.326
2018092423,9/24/2018,23,4859,1550.372,3078.326
2018092422,9/24/2018,22,4402,1718.249,2854.656
2018092421,9/24/2018,21,3808,1718.249,2854.656
2018092420,9/24/2018,20,3213,1840.245,2871.284
2018092419,9/24/2018,19,2536,1840.245,2871.284
2018092418,9/24/2018,18,1858,2009.549,2997.778
2018092417,9/24/2018,17,1224,2009.549,2997.778
2018092416,9/24/2018,16,590,2184.979,3138.849
2018092415,9/24/2018,15,303,2184.979,3138.849
2018092414,9/24/2018,14,16,2429.995,3413.522
2018092413,9/24/2018,13,8,2429.995,3413.522
2018092412,9/24/2018,12,0,2577.715,3711.775
2018092411,9/24/2018,11,0,2577.715,3711.775
2018092410,9/24/2018,10,0,2789.785,4018.606
2018092409,9/24/2018,9,0,2789.785,4018.606
2018092408,9/24/2018,8,0,3003.223,4243.644
2018092407,9/24/2018,7,0,3003.223,4243.644
2018092406,9/24/2018,6,0,3184.427,4426.161
2018092405,9/24/2018,5,0,3184.427,4426.161
2018092404,9/24/2018,4,0,3399.836,4677.894
2018092403,9/24/2018,3,0,3399.836,4677.894
2018092402,9/24/2018,2,0,3547.36,4686.184
2018092401,9/24/2018,1,0,3547.36,4686.184
2018092548,9/25/2018,48,0,3148.575,7367.746
2018092547,9/25/2018,47,0,3148.575,7367.746
2018092546,9/25/2018,46,0,2995.158,7328.772
2018092545,9/25/2018,45,0,2995.158,7328.772
2018092544,9/25/2018,44,0,2873.732,7273.956
2018092543,9/25/2018,43,0,2873.732,7273.956
2018092542,9/25/2018,42,0,2661.425,7247.833
2018092541,9/25/2018,41,4,2661.425,7247.833
2018092540,9/25/2018,40,7,2532.641,7192.036
2018092539,9/25/2018,39,248,2532.641,7192.036
2018092538,9/25/2018,38,488,2388.467,7205.679
2018092537,9/25/2018,37,1066,2388.467,7205.679
2018092536,9/25/2018,36,1643,2233.441,7246.916
2018092535,9/25/2018,35,2314,2233.441,7246.916
2018092534,9/25/2018,34,2984,2062.834,7287.556
2018092533,9/25/2018,33,3600,2062.834,7287.556
2018092532,9/25/2018,32,4216,1852.599,7210.26
2018092531,9/25/2018,31,4699,1852.599,7210.26
2018092530,9/25/2018,30,5182,1641.144,7057.356
2018092529,9/25/2018,29,5474,1641.144,7057.356
2018092528,9/25/2018,28,5766,1435.408,6850.596
2018092527,9/25/2018,27,5796,1435.408,6850.596
2018092526,9/25/2018,26,5826,1264.714,6507.225
2018092525,9/25/2018,25,5581,1264.714,6507.225
2018092524,9/25/2018,24,5336,1103.134,6039.83
2018092523,9/25/2018,23,4877,1103.134,6039.83
2018092522,9/25/2018,22,4418,930.008,5203.926
2018092521,9/25/2018,21,3808,930.008,5203.926
2018092520,9/25/2018,20,3198,797.323,4463.715
2018092519,9/25/2018,19,2511,797.323,4463.715
