,drm2HourForecast,lolp1HourForecast,settlementDate,settlementPeriod
2016011133,6925.2380000,0.000000000,2016-01-11,33
2016011134,5397.0537000,0.000000000,2016-01-11,34
2016011135,3451.9019000,0.000000000,2016-01-11,35
2016011136,3503.0770000,0.000000000,2016-01-11,36
2016011137,4295.1810000,0.000000000,2016-01-11,37
2016011138,4229.2534000,0.000000000,2016-01-11,38
2016011139,5234.8867000,0.000000000,2016-01-11,39
2016011140,5252.2476000,0.000000000,2016-01-11,40
2016011141,6273.3310000,0.000000000,2016-01-11,41
2016011142,7094.8145000,0.000000000,2016-01-11,42
2016011143,9720.6650000,0.000000000,2016-01-11,43
2016011144,10588.4190000,0.000000000,2016-01-11,44
2016011145,13496.9350000,0.000000000,2016-01-11,45
2016011146,17173.9400000,0.000000000,2016-01-11,46
2016011147,20251.4510000,0.000000000,2016-01-11,47
2016011148,22783.9220000,0.000000000,2016-01-11,48
2016011201,24977.0250000,0.000000000,2016-01-12,1
2016011202,25114.2600000,0.000000000,2016-01-12,2
2016011203,25061.5590000,0.000000000,2016-01-12,3
2016011204,25180.6130000,0.000000000,2016-01-12,4
2016011205,25567.0600000,0.000000000,2016-01-12,5
2016011206,26095.7700000,0.000000000,2016-01-12,6
2016011207,25761.5700000,0.000000000,2016-01-12,7
2016011208,26330.9750000,0.000000000,2016-01-12,8
2016011209,27127.1640000,0.000000000,2016-01-12,9
2016011210,27047.1040000,0.000000000,2016-01-12,10
2016011211,26496.4180000,0.000000000,2016-01-12,11
2016011212,25472.4860000,0.000000000,2016-01-12,12
2016011213,24363.3870000,0.000000000,2016-01-12,13
2016011214,22139.9650000,0.000000000,2016-01-12,14
2016011215,18713.4960000,0.000000000,2016-01-12,15
2016011216,13824.1930000,0.000000000,2016-01-12,16
2016011217,12175.6430000,0.000000000,2016-01-12,17
2016011218,10796.6230000,0.000000000,2016-01-12,18
2016011219,10363.6875000,0.000000000,2016-01-12,19
2016011220,9931.0820000,0.000000000,2016-01-12,20
2016011221,10102.1350000,0.000000000,2016-01-12,21
2016011222,9998.0650000,0.000000000,2016-01-12,22
2016011223,9548.9270000,0.000000000,2016-01-12,23
2016011224,9273.9920000,0.000000000,2016-01-12,24
2016011225,9157.9050000,0.000000000,2016-01-12,25
2016011226,8940.3770000,0.000000000,2016-01-12,26
2016011227,8312.3970000,0.000000000,2016-01-12,27
2016011228,8131.6084000,0.000000000,2016-01-12,28
2016011229,9047.6510000,0.000000000,2016-01-12,29
2016011230,8743.7530000,0.000000000,2016-01-12,30
2016011231,9465.0720000,0.000000000,2016-01-12,31
2016011232,9696.4890000,0.000000000,2016-01-12,32
2016011233,9213.2810000,0.000000000,2016-01-12,33
2016011234,7320.6816000,0.000000000,2016-01-12,34
2016011235,6268.3270000,0.000000000,2016-01-12,35
2016011236,5442.5728000,0.000000000,2016-01-12,36
2016011237,5250.6610000,0.000000000,2016-01-12,37
2016011238,5632.5880000,0.000000000,2016-01-12,38
2016011239,6033.0080000,0.000000000,2016-01-12,39
2016011240,7164.9507000,0.000000000,2016-01-12,40
2016011241,7105.1670000,0.000000000,2016-01-12,41
2016011242,8832.1330000,0.000000000,2016-01-12,42
2016011243,10675.4310000,0.000000000,2016-01-12,43
2016011244,11890.3800000,0.000000000,2016-01-12,44
2016011245,15052.1340000,0.000000000,2016-01-12,45
2016011246,17011.6300000,0.000000000,2016-01-12,46
2016011247,19573.6910000,0.000000000,2016-01-12,47
2016011248,23025.7320000,0.000000000,2016-01-12,48
2016011301,25526.3850000,0.000000000,2016-01-13,1
2016011302,26168.9530000,0.000000000,2016-01-13,2
2016011303,25179.6000000,0.000000000,2016-01-13,3
2016011304,25426.6860000,0.000000000,2016-01-13,4
2016011305,26176.6290000,0.000000000,2016-01-13,5
2016011306,26659.8710000,0.000000000,2016-01-13,6
2016011307,27476.3300000,0.000000000,2016-01-13,7
2016011308,27860.3730000,0.000000000,2016-01-13,8
2016011309,27867.0570000,0.000000000,2016-01-13,9
2016011310,27227.4080000,0.000000000,2016-01-13,10
2016011311,26949.5350000,0.000000000,2016-01-13,11
2016011312,26053.4650000,0.000000000,2016-01-13,12
2016011313,24327.1660000,0.000000000,2016-01-13,13
2016011314,21304.8610000,0.000000000,2016-01-13,14
2016011315,15926.4710000,0.000000000,2016-01-13,15
2016011316,10874.5170000,0.000000000,2016-01-13,16
2016011317,9629.0180000,0.000000000,2016-01-13,17
2016011318,8912.9250000,0.000000000,2016-01-13,18
2016011319,8798.0260000,0.000000000,2016-01-13,19
2016011320,8369.6690000,0.000000000,2016-01-13,20
2016011321,8008.0090000,0.000000000,2016-01-13,21
2016011322,8315.4350000,0.000000000,2016-01-13,22
2016011323,8208.1760000,0.000000000,2016-01-13,23
2016011324,7983.7686000,0.000000000,2016-01-13,24
2016011325,7676.5625000,0.000000000,2016-01-13,25
2016011326,7267.6367000,0.000000000,2016-01-13,26
2016011327,7486.5337000,0.000000000,2016-01-13,27
2016011328,7784.5490000,0.000000000,2016-01-13,28
2016011329,8035.7670000,0.000000000,2016-01-13,29
2016011330,8336.0630000,0.000000000,2016-01-13,30
2016011331,9616.5450000,0.000000000,2016-01-13,31
2016011332,10048.6920000,0.000000000,2016-01-13,32
2016011333,8421.1200000,0.000000000,2016-01-13,33
2016011334,7036.0103000,0.000000000,2016-01-13,34
2016011335,4945.4210000,0.000000000,2016-01-13,35
2016011336,4117.5730000,0.000000000,2016-01-13,36
2016011337,4189.8516000,0.000000000,2016-01-13,37
2016011338,4469.9090000,0.000000000,2016-01-13,38
2016011339,4569.9204000,0.000000000,2016-01-13,39
2016011340,5822.0234000,0.000000000,2016-01-13,40
2016011341,6780.7260000,0.000000000,2016-01-13,41
2016011342,7943.2246000,0.000000000,2016-01-13,42
2016011343,8340.4375000,0.000000000,2016-01-13,43
2016011344,10652.8230000,0.000000000,2016-01-13,44
2016011345,12572.6030000,0.000000000,2016-01-13,45
2016011346,14736.4750000,0.000000000,2016-01-13,46
2016011347,17799.4340000,0.000000000,2016-01-13,47
2016011348,20299.1600000,0.000000000,2016-01-13,48
2016011401,21922.8090000,0.000000000,2016-01-14,1
2016011402,22462.6660000,0.000000000,2016-01-14,2
2016011403,22417.2270000,0.000000000,2016-01-14,3
2016011404,22683.5700000,0.000000000,2016-01-14,4
2016011405,23632.7070000,0.000000000,2016-01-14,5
2016011406,24243.6050000,0.000000000,2016-01-14,6
2016011407,24570.5080000,0.000000000,2016-01-14,7
2016011408,24924.8030000,0.000000000,2016-01-14,8
2016011409,25159.6860000,0.000000000,2016-01-14,9
2016011410,25819.1110000,0.000000000,2016-01-14,10
2016011411,23985.9820000,0.000000000,2016-01-14,11
2016011412,23303.6480000,0.000000000,2016-01-14,12
2016011413,21997.8180000,0.000000000,2016-01-14,13
2016011414,19050.4470000,0.000000000,2016-01-14,14
2016011415,16182.3870000,0.000000000,2016-01-14,15
2016011416,11807.4550000,0.000000000,2016-01-14,16
2016011417,9751.4190000,0.000000000,2016-01-14,17
2016011418,9102.4750000,0.000000000,2016-01-14,18
2016011419,9391.4180000,0.000000000,2016-01-14,19
2016011420,8145.0770000,0.000000000,2016-01-14,20
2016011421,7634.8457000,0.000000000,2016-01-14,21
2016011422,7681.0464000,0.000000000,2016-01-14,22
2016011423,7826.1570000,0.000000000,2016-01-14,23
2016011424,8045.4634000,0.000000000,2016-01-14,24
2016011425,7935.4995000,0.000000000,2016-01-14,25
2016011426,7731.1670000,0.000000000,2016-01-14,26
2016011427,7987.1616000,0.000000000,2016-01-14,27
2016011428,7713.2840000,0.000000000,2016-01-14,28
2016011429,7831.2690000,0.000000000,2016-01-14,29
2016011430,8544.1910000,0.000000000,2016-01-14,30
2016011431,9515.9870000,0.000000000,2016-01-14,31
2016011432,8982.6220000,0.000000000,2016-01-14,32
2016011433,8264.5890000,0.000000000,2016-01-14,33
2016011434,6720.1390000,0.000000000,2016-01-14,34
2016011435,4885.0293000,0.000000000,2016-01-14,35
2016011436,4750.5244000,0.000000000,2016-01-14,36
2016011437,5447.1840000,0.000000000,2016-01-14,37
2016011438,5795.1724000,0.000000000,2016-01-14,38
2016011439,5268.9670000,0.000000000,2016-01-14,39
2016011440,5825.4900000,0.000000000,2016-01-14,40
2016011441,6875.9130000,0.000000000,2016-01-14,41
2016011442,7190.4136000,0.000000000,2016-01-14,42
2016011443,9112.2040000,0.000000000,2016-01-14,43
2016011444,10342.6410000,0.000000000,2016-01-14,44
2016011445,12378.6100000,0.000000000,2016-01-14,45
2016011446,15190.8250000,0.000000000,2016-01-14,46
2016011447,18033.2500000,0.000000000,2016-01-14,47
2016011448,21312.6680000,0.000000000,2016-01-14,48
2016011501,22748.3320000,0.000000000,2016-01-15,1
2016011502,23331.8380000,0.000000000,2016-01-15,2
2016011503,23718.7730000,0.000000000,2016-01-15,3
2016011504,23905.1480000,0.000000000,2016-01-15,4
2016011505,24940.3850000,0.000000000,2016-01-15,5
2016011506,25397.6130000,0.000000000,2016-01-15,6
2016011507,25524.5020000,0.000000000,2016-01-15,7
2016011508,25214.0200000,0.000000000,2016-01-15,8
2016011509,25512.5230000,0.000000000,2016-01-15,9
2016011510,25938.5270000,0.000000000,2016-01-15,10
2016011511,25754.8200000,0.000000000,2016-01-15,11
2016011512,24573.7070000,0.000000000,2016-01-15,12
2016011513,22905.3980000,0.000000000,2016-01-15,13
2016011514,20604.7400000,0.000000000,2016-01-15,14
2016011515,16733.6540000,0.000000000,2016-01-15,15
2016011516,12683.7990000,0.000000000,2016-01-15,16
2016011517,10678.8150000,0.000000000,2016-01-15,17
2016011518,9710.9030000,0.000000000,2016-01-15,18
2016011519,10024.3160000,0.000000000,2016-01-15,19
2016011520,9548.9460000,0.000000000,2016-01-15,20
2016011521,9511.7510000,0.000000000,2016-01-15,21
2016011522,9528.8810000,0.000000000,2016-01-15,22
2016011523,9752.0640000,0.000000000,2016-01-15,23
2016011524,9884.4910000,0.000000000,2016-01-15,24
2016011525,8897.4360000,0.000000000,2016-01-15,25
2016011526,8398.7680000,0.000000000,2016-01-15,26
2016011527,8598.0290000,0.000000000,2016-01-15,27
2016011528,8351.9150000,0.000000000,2016-01-15,28
2016011529,8772.7480000,0.000000000,2016-01-15,29
2016011530,9137.3890000,0.000000000,2016-01-15,30
2016011531,10948.1130000,0.000000000,2016-01-15,31
2016011532,12155.7340000,0.000000000,2016-01-15,32
2016011533,10628.0340000,0.000000000,2016-01-15,33
2016011534,8903.6690000,0.000000000,2016-01-15,34
2016011535,6379.0950000,0.000000000,2016-01-15,35
2016011536,5035.6016000,0.000000000,2016-01-15,36
2016011537,4709.3000000,0.000000000,2016-01-15,37
2016011538,4676.1577000,0.000000000,2016-01-15,38
2016011539,5000.5990000,0.000000000,2016-01-15,39
2016011540,6129.9460000,0.000000000,2016-01-15,40
2016011541,6288.0234000,0.000000000,2016-01-15,41
2016011542,6970.3047000,0.000000000,2016-01-15,42
2016011543,8392.8920000,0.000000000,2016-01-15,43
2016011544,9385.7590000,0.000000000,2016-01-15,44
2016011545,10065.2320000,0.000000000,2016-01-15,45
2016011546,11987.7230000,0.000000000,2016-01-15,46
2016011547,15294.6160000,0.000000000,2016-01-15,47
2016011548,18372.4120000,0.000000000,2016-01-15,48
2016011601,19781.7340000,0.000000000,2016-01-16,1
2016011602,19959.9920000,0.000000000,2016-01-16,2
2016011603,19609.4820000,0.000000000,2016-01-16,3
2016011604,19979.0270000,0.000000000,2016-01-16,4
2016011605,20307.1720000,0.000000000,2016-01-16,5
2016011606,20849.0820000,0.000000000,2016-01-16,6
2016011607,21175.9840000,0.000000000,2016-01-16,7
2016011608,21543.3570000,0.000000000,2016-01-16,8
2016011609,21212.2900000,0.000000000,2016-01-16,9
2016011610,21739.9040000,0.000000000,2016-01-16,10
2016011611,21630.4340000,0.000000000,2016-01-16,11
2016011612,21431.8630000,0.000000000,2016-01-16,12
2016011613,20150.0620000,0.000000000,2016-01-16,13
2016011614,19425.5120000,0.000000000,2016-01-16,14
2016011615,18956.1230000,0.000000000,2016-01-16,15
2016011616,16156.6320000,0.000000000,2016-01-16,16
2016011617,13974.6090000,0.000000000,2016-01-16,17
2016011618,11659.0680000,0.000000000,2016-01-16,18
2016011619,9781.0500000,0.000000000,2016-01-16,19
2016011620,8978.2590000,0.000000000,2016-01-16,20
2016011621,8437.7270000,0.000000000,2016-01-16,21
2016011622,7590.6750000,0.000000000,2016-01-16,22
2016011623,7877.0703000,0.000000000,2016-01-16,23
2016011624,7632.8410000,0.000000000,2016-01-16,24
2016011625,6838.1245000,0.000000000,2016-01-16,25
2016011626,7320.9507000,0.000000000,2016-01-16,26
2016011627,7335.1724000,0.000000000,2016-01-16,27
2016011628,7397.1300000,0.000000000,2016-01-16,28
2016011629,7726.9150000,0.000000000,2016-01-16,29
2016011630,8172.6520000,0.000000000,2016-01-16,30
2016011631,10376.1350000,0.000000000,2016-01-16,31
2016011632,10070.4140000,0.000000000,2016-01-16,32
2016011633,9896.8140000,0.000000000,2016-01-16,33
2016011634,9053.3920000,0.000000000,2016-01-16,34
2016011635,7199.9990000,0.000000000,2016-01-16,35
2016011636,5142.7007000,0.000000000,2016-01-16,36
2016011637,4835.7407000,0.000000000,2016-01-16,37
2016011638,5388.0957000,0.000000000,2016-01-16,38
2016011639,6195.7266000,0.000000000,2016-01-16,39
2016011640,7784.0250000,0.000000000,2016-01-16,40
2016011641,8382.8310000,0.000000000,2016-01-16,41
2016011642,9127.2960000,0.000000000,2016-01-16,42
2016011643,9191.2600000,0.000000000,2016-01-16,43
2016011644,10034.8540000,0.000000000,2016-01-16,44
2016011645,10855.7400000,0.000000000,2016-01-16,45
2016011646,12599.8910000,0.000000000,2016-01-16,46
2016011647,14824.5360000,0.000000000,2016-01-16,47
2016011648,17586.6500000,0.000000000,2016-01-16,48
2016011701,18302.6740000,0.000000000,2016-01-17,1
2016011702,18077.3700000,0.000000000,2016-01-17,2
2016011703,18187.9630000,0.000000000,2016-01-17,3
2016011704,18990.0940000,0.000000000,2016-01-17,4
2016011705,19712.8670000,0.000000000,2016-01-17,5
2016011706,20154.2300000,0.000000000,2016-01-17,6
2016011707,20250.0680000,0.000000000,2016-01-17,7
2016011708,20459.9860000,0.000000000,2016-01-17,8
2016011709,20941.4860000,0.000000000,2016-01-17,9
2016011710,21425.9500000,0.000000000,2016-01-17,10
2016011711,20637.5530000,0.000000000,2016-01-17,11
2016011712,20352.8800000,0.000000000,2016-01-17,12
2016011713,20720.8890000,0.000000000,2016-01-17,13
2016011714,19369.1300000,0.000000000,2016-01-17,14
2016011715,18886.4650000,0.000000000,2016-01-17,15
2016011716,18467.9410000,0.000000000,2016-01-17,16
2016011717,18200.5980000,0.000000000,2016-01-17,17
2016011718,16644.5160000,0.000000000,2016-01-17,18
2016011719,14544.3510000,0.000000000,2016-01-17,19
2016011720,12829.1410000,0.000000000,2016-01-17,20
2016011721,11124.9410000,0.000000000,2016-01-17,21
2016011722,10390.3820000,0.000000000,2016-01-17,22
2016011723,9512.5040000,0.000000000,2016-01-17,23
2016011724,7869.7163000,0.000000000,2016-01-17,24
2016011725,7163.8184000,0.000000000,2016-01-17,25
2016011726,6848.2905000,0.000000000,2016-01-17,26
2016011727,7033.1170000,0.000000000,2016-01-17,27
2016011728,6271.2090000,0.000000000,2016-01-17,28
2016011729,6594.3920000,0.000000000,2016-01-17,29
2016011730,7333.3770000,0.000000000,2016-01-17,30
2016011731,9008.7940000,0.000000000,2016-01-17,31
2016011732,10160.6570000,0.000000000,2016-01-17,32
2016011733,10591.8060000,0.000000000,2016-01-17,33
2016011734,9094.5930000,0.000000000,2016-01-17,34
2016011735,6617.8726000,0.000000000,2016-01-17,35
2016011736,4563.9100000,0.000000000,2016-01-17,36
2016011737,5056.8360000,0.000000000,2016-01-17,37
2016011738,5923.7760000,0.000000000,2016-01-17,38
2016011739,7158.6860000,0.000000000,2016-01-17,39
2016011740,7689.7183000,0.000000000,2016-01-17,40
2016011741,7672.5040000,0.000000000,2016-01-17,41
2016011742,8313.5460000,0.000000000,2016-01-17,42
2016011743,9856.7170000,0.000000000,2016-01-17,43
2016011744,11173.0200000,0.000000000,2016-01-17,44
2016011745,13097.2720000,0.000000000,2016-01-17,45
2016011746,14191.9530000,0.000000000,2016-01-17,46
2016011747,17887.1290000,0.000000000,2016-01-17,47
2016011748,21070.4880000,0.000000000,2016-01-17,48
2016011801,22444.7190000,0.000000000,2016-01-18,1
2016011802,22237.6390000,0.000000000,2016-01-18,2
2016011803,22175.8240000,0.000000000,2016-01-18,3
2016011804,22454.5350000,0.000000000,2016-01-18,4
2016011805,23158.8000000,0.000000000,2016-01-18,5
2016011806,23913.3600000,0.000000000,2016-01-18,6
2016011807,23805.0270000,0.000000000,2016-01-18,7
2016011808,25324.7520000,0.000000000,2016-01-18,8
2016011809,24864.7200000,0.000000000,2016-01-18,9
2016011810,26508.5800000,0.000000000,2016-01-18,10
2016011811,26119.8980000,0.000000000,2016-01-18,11
2016011812,25621.3610000,0.000000000,2016-01-18,12
2016011813,23068.9040000,0.000000000,2016-01-18,13
2016011814,19903.3140000,0.000000000,2016-01-18,14
2016011815,15374.4760000,0.000000000,2016-01-18,15
2016011816,11926.8640000,0.000000000,2016-01-18,16
2016011817,10126.3250000,0.000000000,2016-01-18,17
2016011818,9823.1020000,0.000000000,2016-01-18,18
2016011819,9537.1000000,0.000000000,2016-01-18,19
2016011820,8562.7330000,0.000000000,2016-01-18,20
2016011821,8158.4087000,0.000000000,2016-01-18,21
2016011822,7960.8550000,0.000000000,2016-01-18,22
2016011823,7538.4480000,0.000000000,2016-01-18,23
2016011824,7514.0454000,0.000000000,2016-01-18,24
2016011825,7479.4478000,0.000000000,2016-01-18,25
2016011826,7325.4287000,0.000000000,2016-01-18,26
2016011827,6904.5083000,0.000000000,2016-01-18,27
2016011828,7262.0630000,0.000000000,2016-01-18,28
2016011829,7012.4100000,0.000000000,2016-01-18,29
2016011830,7065.8516000,0.000000000,2016-01-18,30
2016011831,7191.7954000,0.000000000,2016-01-18,31
2016011832,7245.4480000,0.000000000,2016-01-18,32
2016011833,6624.6880000,0.000000000,2016-01-18,33
2016011834,5698.9780000,0.000000000,2016-01-18,34
2016011835,3965.8400000,0.000000000,2016-01-18,35
2016011836,2966.4436000,0.000014500,2016-01-18,36
2016011837,3039.4320000,0.000013800,2016-01-18,37
2016011838,3692.4019000,0.000000200,2016-01-18,38
2016011839,4274.5990000,0.000000000,2016-01-18,39
2016011840,4927.6714000,0.000000000,2016-01-18,40
2016011841,4635.6820000,0.000000000,2016-01-18,41
2016011842,6612.7780000,0.000000000,2016-01-18,42
2016011843,7735.6904000,0.000000000,2016-01-18,43
2016011844,10370.9660000,0.000000000,2016-01-18,44
2016011845,12640.1680000,0.000000000,2016-01-18,45
2016011846,14781.2850000,0.000000000,2016-01-18,46
2016011847,17190.2300000,0.000000000,2016-01-18,47
2016011848,19422.8930000,0.000000000,2016-01-18,48
2016011901,21531.5660000,0.000000000,2016-01-19,1
2016011902,21101.3900000,0.000000000,2016-01-19,2
2016011903,20728.2070000,0.000000000,2016-01-19,3
2016011904,20955.4470000,0.000000000,2016-01-19,4
2016011905,21028.1130000,0.000000000,2016-01-19,5
2016011906,21544.7360000,0.000000000,2016-01-19,6
2016011907,21528.7420000,0.000000000,2016-01-19,7
2016011908,22515.9060000,0.000000000,2016-01-19,8
2016011909,22457.0590000,0.000000000,2016-01-19,9
2016011910,22894.9750000,0.000000000,2016-01-19,10
2016011911,21385.4280000,0.000000000,2016-01-19,11
2016011912,19632.7320000,0.000000000,2016-01-19,12
2016011913,16625.6820000,0.000000000,2016-01-19,13
2016011914,13576.8090000,0.000000000,2016-01-19,14
2016011915,10656.0840000,0.000000000,2016-01-19,15
2016011916,6922.0464000,0.000000000,2016-01-19,16
2016011917,6159.0900000,0.000000000,2016-01-19,17
2016011918,6040.3086000,0.000000000,2016-01-19,18
2016011919,6411.0040000,0.000000000,2016-01-19,19
2016011920,5741.3580000,0.000000000,2016-01-19,20
2016011921,5279.5620000,0.000000000,2016-01-19,21
2016011922,5437.7630000,0.000000000,2016-01-19,22
2016011923,5121.6300000,0.000000000,2016-01-19,23
2016011924,4702.8100000,0.000000000,2016-01-19,24
2016011925,5207.7705000,0.000000000,2016-01-19,25
2016011926,4646.2780000,0.000000000,2016-01-19,26
2016011927,5307.9950000,0.000000000,2016-01-19,27
2016011928,4913.0900000,0.000000000,2016-01-19,28
