,FossilGas,APXPrice,Total_RENE,TSDF
2016011219,16360.0,36.42,6494.030000000001,43979.0
2016011220,16328.0,36.42,6694.030000000001,44016.0
2016011221,16011.0,36.98,6748.030999999999,44200.0
2016011222,15996.0,36.98,6985.030999999999,44423.0
2016011223,15910.0,34.09,7391.49,44482.0
2016011224,16376.0,34.09,7587.49,43278.0
2016011225,16716.0,34.07,7771.846,43415.0
2016011226,17428.0,34.07,7825.846,43602.0
2016011227,17633.0,34.01,7920.6939999999995,43582.0
2016011228,18100.0,34.01,7810.6939999999995,43478.0
2016011229,18119.0,33.51,7729.072,43574.0
2016011230,18171.0,33.51,7535.072,43780.0
2016011231,17566.0,31.1,7353.798999999999,44085.0
2016011232,17545.0,31.1,7101.798999999999,45511.0
2016011233,18365.0,39.0,6946.526,47447.0
2016011234,18901.0,39.0,6770.526,48907.0
2016011235,19424.0,69.58,6752.32,49725.0
2016011236,19881.0,69.58,6714.32,49541.0
2016011237,19519.0,49.77,6740.382,49089.0
2016011238,19791.0,49.77,6740.382,48942.0
2016011239,19735.0,40.08,6799.102000000001,48186.0
2016011240,19018.0,40.08,6799.102000000001,46761.0
2016011241,18396.0,38.0,6898.794,45002.0
2016011242,17501.0,38.0,6898.794,43162.0
2016011243,16641.0,36.02,6979.26,41141.0
2016011244,14715.0,36.02,6979.26,38447.0
2016011245,12729.0,29.83,7000.075000000001,35961.0
2016011246,10980.0,29.83,7000.075000000001,33826.0
2016011247,10230.0,37.83,7036.5160000000005,31334.0
2016011248,8954.0,37.83,7036.5160000000005,29731.0
2016011301,8820.0,29.8,7558.255999999999,30143.0
2016011302,9640.0,29.8,7558.255999999999,31411.0
2016011303,10047.0,29.73,7625.613,31596.0
2016011304,9657.0,29.73,7625.613,31047.0
2016011305,9971.0,29.32,7526.481,30443.0
2016011306,9881.0,29.32,7526.481,30457.0
2016011307,10248.0,25.27,7369.012,30206.0
2016011308,9692.0,25.27,7369.012,29530.0
2016011309,9365.0,17.05,7085.689,29292.0
2016011310,9582.0,17.05,7085.689,29684.0
2016011311,10044.0,29.28,6723.186000000001,29979.0
2016011312,10471.0,29.28,6723.186000000001,31288.0
2016011313,11537.0,37.43,6314.094000000001,33799.0
2016011314,12964.0,37.43,6314.094000000001,36660.0
2016011315,16242.0,34.48,5783.841,41137.0
2016011316,19385.0,34.48,5783.841,43414.0
2016011317,19518.0,34.73,5321.352,44265.0
2016011318,19579.0,34.73,5434.352,43988.0
2016011319,19469.0,34.31,5156.367,44450.0
2016011320,20060.0,34.31,5437.367,44523.0
2016011321,20318.0,34.71,5523.753000000001,44167.0
2016011322,20270.0,34.71,5837.753000000001,43885.0
2016011323,20103.0,35.28,5690.362999999999,44045.0
2016011324,19845.0,35.28,5931.362999999999,44191.0
2016011325,19451.0,35.52,5538.623,44630.0
2016011326,19714.0,35.52,5578.623,44535.0
2016011327,19596.0,35.97,5052.069,44503.0
2016011328,19545.0,35.97,4872.069,44404.0
2016011329,19885.0,35.93,4283.841,44669.0
2016011330,20364.0,35.93,4015.841,44398.0
2016011331,20487.0,32.95,3354.467,44439.0
2016011332,20479.0,32.95,3048.467,45843.0
2016011333,20995.0,54.91,2931.411,47663.0
2016011334,21662.0,54.91,2734.411,49899.0
2016011335,21960.0,85.01,2755.2,50633.0
2016011336,21832.0,85.01,2715.2,50404.0
2016011337,21454.0,62.06,2801.4269999999997,50558.0
2016011338,20986.0,62.06,2801.4269999999997,50409.0
2016011339,21191.0,46.57,2963.687,49181.0
2016011340,20501.0,46.57,2963.687,47820.0
2016011341,20012.0,34.06,3135.799,46399.0
2016011342,19356.0,34.06,3135.799,44384.0
2016011343,18762.0,33.59,3291.197,42329.0
2016011344,17479.0,33.59,3291.197,40039.0
2016011345,16039.0,28.71,3446.026,37639.0
2016011346,14901.0,28.71,3446.026,35343.0
2016011347,13192.0,29.44,3576.524,32941.0
2016011348,11252.0,29.44,3576.524,31980.0
2016011401,11526.0,30.24,3423.2279999999996,31552.0
2016011402,11748.0,30.24,3423.2279999999996,32191.0
2016011403,12001.0,44.01,3619.8880000000004,32380.0
2016011404,11921.0,44.01,3619.8880000000004,32449.0
2016011405,11380.0,37.56,3878.876,32333.0
2016011406,11097.0,37.56,3878.876,32416.0
2016011407,10554.0,29.97,4097.884,31957.0
2016011408,9877.0,29.97,4097.884,31293.0
2016011409,9864.0,18.47,4153.448,31224.0
2016011410,9813.0,18.47,4153.448,29962.0
2016011411,9643.0,24.3,4319.188,30379.0
2016011412,9765.0,24.3,4319.188,30747.0
2016011413,9925.0,34.09,4481.133,33375.0
2016011414,11700.0,34.09,4481.133,36994.0
2016011415,14098.0,35.98,4553.93,41402.0
2016011416,17212.0,35.98,4553.93,43953.0
2016011417,18419.0,36.02,4718.035,44627.0
2016011418,17938.0,36.02,4783.035,44505.0
2016011419,18010.0,38.66,5083.308,45050.0
2016011420,18405.0,38.66,5283.308,45065.0
2016011421,18502.0,36.23,5675.124,45011.0
2016011422,18613.0,36.23,5888.124,44931.0
2016011423,18322.0,37.12,6245.706999999999,44719.0
2016011424,18537.0,37.12,6410.706999999999,44419.0
2016011425,18594.0,38.04,6664.698,44615.0
2016011426,18335.0,38.04,6734.698,44690.0
2016011427,17767.0,33.47,6864.620000000001,44655.0
2016011428,18018.0,33.47,6814.620000000001,44563.0
2016011429,17749.0,32.1,6876.801,44694.0
2016011430,17769.0,32.1,6721.801,44845.0
2016011431,17622.0,31.01,6632.695,45282.0
2016011432,17398.0,31.01,6378.695,46329.0
2016011433,18358.0,36.47,6304.82,47987.0
2016011434,18543.0,36.47,6099.82,49856.0
2016011435,19479.0,66.0,6167.529,50166.0
2016011436,19817.0,66.0,6116.529,49882.0
2016011437,19878.0,47.7,6203.960999999999,49642.0
2016011438,20221.0,47.7,6203.960999999999,49845.0
2016011439,19846.0,43.06,6250.584000000001,49272.0
2016011440,19036.0,43.06,6250.584000000001,48046.0
2016011441,18174.0,34.21,6292.491,46637.0
2016011442,17791.0,34.21,6292.491,44686.0
2016011443,17112.0,32.0,6321.045,42509.0
2016011444,15638.0,32.0,6321.045,40091.0
2016011445,13977.0,28.52,6412.771000000001,37985.0
2016011446,11433.0,28.52,6412.771000000001,35734.0
2016011447,10358.0,35.93,6475.492,33226.0
2016011448,8824.0,35.93,6475.492,30765.0
2016011501,9203.0,30.11,6997.007,31864.0
2016011502,9455.0,30.11,6997.007,32338.0
2016011503,9869.0,32.93,7075.171,32770.0
2016011504,9572.0,32.93,7075.171,32114.0
2016011505,9332.0,30.99,7154.299999999999,31649.0
2016011506,9386.0,30.99,7154.299999999999,31657.0
2016011507,9012.0,22.9,7300.796,31493.0
2016011508,8876.0,22.9,7300.796,31173.0
2016011509,8926.0,21.02,7385.641,30796.0
2016011510,8639.0,21.02,7385.641,30700.0
2016011511,8685.0,29.06,7420.907999999999,31224.0
2016011512,8987.0,29.06,7420.907999999999,31835.0
2016011513,9298.0,35.99,7539.437,33812.0
2016011514,10848.0,35.99,7539.437,37024.0
2016011515,13702.0,36.07,7675.700000000001,41452.0
2016011516,17534.0,36.07,7675.700000000001,43724.0
2016011517,18305.0,37.37,7849.898999999999,44611.0
2016011518,18097.0,37.37,7965.898999999999,44309.0
2016011519,18245.0,38.55,8311.447,44799.0
2016011520,18316.0,38.55,8594.447,44953.0
2016011521,17903.0,38.72,8847.78,44573.0
2016011522,17613.0,38.72,9176.78,44279.0
2016011523,17369.0,35.51,9440.677,44250.0
2016011524,16861.0,35.51,9704.677,43921.0
2016011525,16497.0,35.0,9354.481,44171.0
2016011526,16442.0,35.0,9432.481,43068.0
2016011527,16111.0,33.01,9259.478,42852.0
2016011528,16213.0,33.01,9119.478,42875.0
2016011529,16296.0,30.82,9254.681,43063.0
2016011530,16189.0,30.82,8992.681,43105.0
2016011531,16164.0,30.67,8575.667000000001,43322.0
2016011532,16791.0,30.67,8225.667000000001,44638.0
2016011533,17614.0,38.97,7904.517,46700.0
2016011534,19427.0,38.97,7645.517,49084.0
2016011535,20489.0,68.0,7383.849,49999.0
2016011536,20646.0,68.0,7320.849,49695.0
2016011537,20668.0,47.06,7082.961000000001,49656.0
2016011538,20246.0,47.06,7082.961000000001,49250.0
2016011539,20402.0,37.9,6840.36,48103.0
2016011540,19797.0,37.9,6840.36,46528.0
2016011541,18979.0,34.08,6526.313,45009.0
2016011542,18328.0,34.08,6526.313,43097.0
2016011543,17224.0,34.47,6166.525,41389.0
2016011544,16127.0,34.47,6166.525,39204.0
2016011545,15144.0,30.09,5715.923999999999,37284.0
2016011546,13874.0,30.09,5715.923999999999,35644.0
2016011547,13243.0,33.81,5422.555,33739.0
2016011548,11762.0,33.81,5422.555,32655.0
2016011601,11718.0,34.96,3875.389,32743.0
2016011602,11980.0,34.96,3875.389,33273.0
2016011603,12537.0,34.38,3915.3830000000003,33462.0
2016011604,12367.0,34.38,3915.3830000000003,32706.0
2016011605,12137.0,32.51,3859.521,32675.0
2016011606,12273.0,32.51,3859.521,32475.0
2016011607,12292.0,29.48,3834.2219999999998,32083.0
2016011608,12014.0,29.48,3834.2219999999998,31656.0
2016011609,11910.0,19.12,3783.4829999999997,31400.0
2016011610,11600.0,19.12,3783.4829999999997,31177.0
2016011611,11250.0,25.01,3685.097,31194.0
2016011612,11111.0,25.01,3685.097,31344.0
2016011613,11902.0,29.93,3595.161,31719.0
2016011614,11358.0,29.93,3595.161,32040.0
2016011615,11288.0,27.96,3429.464,33817.0
2016011616,12344.0,27.96,3429.464,35381.0
2016011617,13438.0,32.5,3419.076,37292.0
2016011618,15641.0,32.5,3557.076,39400.0
2016011619,16110.0,35.17,3708.1179999999995,40761.0
2016011620,16735.0,35.17,4030.1179999999995,41186.0
2016011621,17325.0,37.97,4423.97,41268.0
2016011622,17587.0,37.97,4777.97,41194.0
2016011623,17796.0,37.82,5036.5380000000005,41193.0
2016011624,17762.0,37.82,5308.5380000000005,40940.0
2016011625,18084.0,36.48,5353.432,41139.0
2016011626,18199.0,36.48,5424.432,40839.0
2016011627,18244.0,34.52,5256.626,40427.0
2016011628,18198.0,34.52,5091.626,40043.0
2016011629,17865.0,30.51,4786.969,40102.0
2016011630,17635.0,30.51,4497.969,40038.0
2016011631,17852.0,29.35,4084.3050000000003,40444.0
2016011632,17675.0,29.35,3719.3050000000003,41039.0
2016011633,17907.0,40.06,3360.1259999999997,42273.0
2016011634,18949.0,40.06,3089.1259999999997,45189.0
2016011635,20144.0,70.01,2953.3790000000004,47707.0
2016011636,20824.0,70.01,2884.3790000000004,47985.0
2016011637,20751.0,50.01,2817.588,47551.0
2016011638,20394.0,50.01,2817.588,47514.0
2016011639,19772.0,39.98,2716.868,45775.0
2016011640,19455.0,39.98,2716.868,43857.0
2016011641,18594.0,35.88,2567.823,42433.0
2016011642,18501.0,35.88,2567.823,40904.0
2016011643,17504.0,33.26,2433.6850000000004,39257.0
2016011644,16071.0,33.26,2433.6850000000004,37675.0
2016011645,14657.0,29.75,2293.149,36256.0
2016011646,13444.0,29.75,2293.149,35075.0
2016011647,13076.0,38.91,2175.147,33430.0
2016011648,12536.0,38.91,2175.147,32156.0
2016011701,12687.0,32.95,1832.3920000000003,32367.0
2016011702,13049.0,32.95,1832.3920000000003,32834.0
2016011703,13539.0,33.98,1793.905,32990.0
2016011704,13290.0,33.98,1793.905,32562.0
2016011705,13069.0,33.0,1747.328,32350.0
2016011706,13215.0,33.0,1747.328,32418.0
2016011707,12718.0,29.99,1721.125,32204.0
2016011708,12527.0,29.99,1721.125,31508.0
2016011709,12050.0,29.03,1700.0010000000002,30916.0
2016011710,11591.0,29.03,1700.0010000000002,30551.0
2016011711,11501.0,29.0,1733.442,30460.0
2016011712,11615.0,29.0,1733.442,30568.0
2016011713,11481.0,28.8,1828.597,30970.0
2016011714,11520.0,28.8,1828.597,31446.0
2016011715,11825.0,27.97,2034.812,31505.0
2016011716,10522.0,27.97,2034.812,31338.0
2016011717,10774.0,29.01,2314.443,32840.0
2016011718,12328.0,29.01,2395.443,34900.0
2016011719,13343.0,30.5,2790.2700000000004,36877.0
2016011720,14918.0,30.5,2992.2700000000004,38372.0
2016011721,16523.0,35.04,3092.532,39509.0
2016011722,17486.0,35.04,3333.532,40347.0
2016011723,17767.0,40.07,3736.188,40878.0
2016011724,18389.0,40.07,3939.188,41325.0
2016011725,18514.0,46.7,4188.607,41777.0
2016011726,18548.0,46.7,4250.607,42009.0
2016011727,18564.0,44.9,4353.003000000001,41810.0
2016011728,18586.0,44.9,4248.003000000001,41418.0
2016011729,18674.0,34.0,4158.507,41542.0
2016011730,18624.0,34.0,3963.507,41602.0
2016011731,18881.0,30.5,3840.905,41931.0
2016011732,18513.0,30.5,3582.905,42564.0
2016011733,19221.0,36.0,3552.416,44086.0
2016011734,20276.0,36.0,3363.416,46886.0
2016011735,20807.0,66.0,3503.108,48898.0
2016011736,20501.0,66.0,3459.108,48949.0
2016011737,19996.0,44.0,3684.9849999999997,48182.0
2016011738,19573.0,44.0,3684.9849999999997,46891.0
2016011739,19199.0,34.81,4119.7660000000005,45496.0
2016011740,18569.0,34.81,4119.7660000000005,44031.0
2016011741,17581.0,32.07,4396.244000000001,42842.0
2016011742,15993.0,32.07,4396.244000000001,41100.0
2016011743,15527.0,30.42,4581.522999999999,40043.0
2016011744,14151.0,30.42,4581.522999999999,38363.0
2016011745,12690.0,29.04,4741.736000000001,36890.0
2016011746,10538.0,29.04,4741.736000000001,35055.0
2016011747,10317.0,34.95,4943.420999999999,33345.0
2016011748,9192.0,34.95,4943.420999999999,32627.0
2016011801,8982.0,27.94,5461.442999999999,32863.0
2016011802,8961.0,27.94,5461.442999999999,32987.0
2016011803,9652.0,25.04,5469.1,31333.0
2016011804,9737.0,25.04,5469.1,31072.0
2016011805,9412.0,20.35,5441.456,30829.0
2016011806,9777.0,20.35,5441.456,31007.0
2016011807,9509.0,18.57,5390.427,30752.0
2016011808,9445.0,18.57,5390.427,30258.0
2016011809,9310.0,24.49,5268.74,30033.0
2016011810,9239.0,24.49,5268.74,30204.0
2016011811,9687.0,29.43,5099.286,30625.0
2016011812,10166.0,29.43,5099.286,31471.0
2016011813,11160.0,38.36,4932.161,34096.0
2016011814,12950.0,38.36,4932.161,37425.0
2016011815,15441.0,37.42,4825.928,41916.0
2016011816,18216.0,37.42,4825.928,44457.0
2016011817,18452.0,37.84,4772.136,45300.0
2016011818,18684.0,37.84,4831.136,45472.0
2016011819,18895.0,37.81,4797.472,46488.0
2016011820,19463.0,37.81,4906.472,47077.0
2016011821,19147.0,38.19,4767.257,47388.0
2016011822,19524.0,38.19,4925.257,48042.0
2016011823,19621.0,37.71,4722.823,48028.0
2016011824,19903.0,37.71,4870.823,47856.0
2016011825,20365.0,39.68,4539.955,48106.0
2016011826,20370.0,39.68,4609.955,48028.0
2016011827,20327.0,40.58,4185.144,47983.0
2016011828,20452.0,40.58,4149.144,47884.0
2016011829,20275.0,38.98,3656.3499999999995,48011.0
2016011830,20043.0,38.98,3543.3499999999995,47808.0
2016011831,20136.0,37.18,3007.313,47880.0
2016011832,20924.0,37.18,2815.313,48850.0
2016011833,20806.0,52.35,2491.524,50151.0
2016011834,21320.0,52.35,2330.524,51576.0
2016011835,21793.0,169.0,2125.24,52559.0
2016011836,21729.0,169.0,2080.24,52346.0
2016011837,21806.0,95.06,1931.487,51737.0
2016011838,21817.0,95.06,1931.487,51092.0
2016011839,21690.0,80.0,1730.262,50394.0
2016011840,21698.0,80.0,1730.262,49645.0
2016011841,20849.0,40.64,1542.9859999999999,48299.0
2016011842,19896.0,40.64,1542.9859999999999,46439.0
2016011843,19418.0,38.06,1377.584,44283.0
2016011844,18139.0,38.06,1377.584,41720.0
2016011845,17454.0,35.0,1081.1239999999998,39441.0
2016011846,15801.0,35.0,1081.1239999999998,37099.0
2016011847,13663.0,28.6,946.082,34767.0
2016011848,12139.0,28.6,946.082,34336.0
2016011901,12195.0,29.31,668.206,34937.0
2016011902,12882.0,29.31,668.206,35576.0
2016011903,13002.0,29.05,635.6579999999999,34776.0
2016011904,12618.0,29.05,635.6579999999999,34308.0
2016011905,11957.0,28.0,609.322,33763.0
2016011906,11968.0,28.0,609.322,33744.0
2016011907,11918.0,24.82,590.7449999999999,33542.0
2016011908,11361.0,24.82,590.7449999999999,32837.0
2016011909,11315.0,28.93,570.902,32488.0
2016011910,11711.0,28.93,570.902,32555.0
2016011911,12251.0,32.35,558.479,33424.0
2016011912,13605.0,32.35,558.479,34439.0
2016011913,14811.0,40.26,563.0319999999999,37812.0
2016011914,17844.0,40.26,563.0319999999999,40764.0
2016011915,20282.0,48.9,579.998,44696.0
2016011916,21850.0,48.9,580.998,47200.0
2016011917,22185.0,48.63,725.7940000000001,47618.0
2016011918,22548.0,48.63,859.7940000000001,47451.0
2016011919,22305.0,48.03,1131.538,48022.0
2016011920,22498.0,48.03,1393.538,48265.0
2016011921,22494.0,46.14,1622.1440000000002,48298.0
2016011922,22119.0,46.14,1934.1440000000002,48061.0
2016011923,21837.0,43.89,2196.079,48269.0
2016011924,21625.0,43.89,2458.079,48128.0
2016011925,21574.0,43.56,2560.915,46981.0
2016011926,21723.0,43.56,2655.915,47234.0
2016011927,21692.0,41.53,2547.1549999999997,47170.0
2016011928,21489.0,41.53,2436.1549999999997,46992.0
2016011929,21548.0,41.3,2204.434,47034.0
2016011930,21855.0,41.3,1966.434,46907.0
2016011931,21449.0,41.83,1632.704,46763.0
2016011932,21973.0,41.83,1292.7040000000002,48166.0
2016011933,21902.0,90.0,1019.5900000000001,49771.0
2016011934,22097.0,90.0,731.59,51677.0
2016011935,22728.0,245.01,654.1600000000001,52732.0
2016011936,22833.0,245.01,562.1600000000001,52549.0
2016011937,22661.0,90.02,579.206,52197.0
2016011938,23091.0,90.02,579.206,51986.0
2016011939,23186.0,59.91,591.4000000000001,51537.0
2016011940,22962.0,59.91,591.4000000000001,49892.0
2016011941,22712.0,39.46,605.066,48723.0
2016011942,22066.0,39.46,605.066,46624.0
2016011943,21347.0,37.01,622.984,45009.0
2016011944,20031.0,37.01,622.984,42542.0
2016011945,18793.0,31.99,647.379,41706.0
2016011946,17070.0,31.99,647.379,39264.0
2016011947,15928.0,29.62,675.343,35492.0
2016011948,15476.0,29.62,675.343,34901.0
2016012001,14824.0,29.46,658.995,34760.0
2016012002,14216.0,29.46,658.995,35194.0
2016012003,14204.0,28.5,663.719,34737.0
2016012004,13630.0,28.5,663.719,34340.0
2016012005,13323.0,26.0,664.94,34048.0
2016012006,13150.0,26.0,664.94,34114.0
2016012007,13275.0,24.86,684.379,33930.0
2016012008,12747.0,24.86,684.379,33355.0
2016012009,13228.0,27.67,693.068,33276.0
2016012010,13230.0,27.67,693.068,33264.0
2016012011,14131.0,30.94,729.355,35468.0
2016012012,15212.0,30.94,729.355,36471.0
2016012013,16373.0,40.89,760.46,38372.0
2016012014,17385.0,40.89,760.46,41290.0
2016012015,19997.0,45.35,791.489,45983.0
2016012016,21907.0,45.35,792.489,48323.0
2016012017,22610.0,46.4,946.0219999999999,48893.0
2016012018,22958.0,46.4,1074.022,48764.0
2016012019,22932.0,47.99,1351.487,48910.0
2016012020,22770.0,47.99,1578.487,49091.0
2016012021,22863.0,45.72,1816.146,49048.0
2016012022,22450.0,45.72,2101.1459999999997,48784.0
2016012023,22671.0,43.51,2398.807,48954.0
2016012024,22291.0,43.51,2639.807,47045.0
2016012025,22225.0,42.91,2797.433,46958.0
2016012026,21929.0,42.91,2892.433,46797.0
2016012027,21586.0,40.8,2808.419,47078.0
2016012028,21670.0,40.8,2718.419,47366.0
2016012029,21718.0,38.92,2541.531,47334.0
2016012030,21987.0,38.92,2331.531,46842.0
2016012031,22075.0,53.08,2060.0950000000003,47031.0
2016012032,21853.0,53.08,1752.095,48341.0
2016012033,22011.0,76.6,1557.277,48470.0
2016012034,21884.0,76.6,1281.277,51067.0
2016012035,22305.0,113.62,1271.2740000000001,52322.0
2016012036,22360.0,113.62,1176.2740000000001,52262.0
2016012037,22294.0,72.84,1275.47,51785.0
2016012038,22836.0,72.84,1275.47,51240.0
2016012039,22520.0,52.61,1414.928,51003.0
2016012040,22354.0,52.61,1414.928,49746.0
2016012041,22175.0,44.79,1575.144,49335.0
2016012042,21660.0,44.79,1575.144,47391.0
2016012043,20874.0,38.84,1750.0259999999998,46132.0
2016012044,19389.0,38.84,1750.0259999999998,43725.0
2016012045,18996.0,34.17,1907.9969999999998,41442.0
2016012046,18149.0,34.17,1907.9969999999998,39088.0
2016012047,16056.0,31.34,2070.9210000000003,35786.0
2016012048,14145.0,31.34,2070.9210000000003,34898.0
2016012101,14182.0,30.17,2621.4570000000003,34009.0
2016012102,14288.0,30.17,2621.4570000000003,34655.0
2016012103,14267.0,28.99,2825.663,34459.0
2016012104,13623.0,28.99,2825.663,33823.0
2016012105,13064.0,28.09,3020.123,33343.0
2016012106,12479.0,28.09,3020.123,33359.0
2016012107,12359.0,27.55,3234.775,32976.0
2016012108,11942.0,27.55,3234.775,32419.0
2016012109,12526.0,28.9,3406.375,33552.0
2016012110,12694.0,28.9,3406.375,33683.0
2016012111,13101.0,30.48,3614.2960000000003,34387.0
2016012112,13903.0,30.48,3614.2960000000003,35227.0
2016012113,15103.0,38.08,3785.306,38756.0
2016012114,17072.0,38.08,3785.306,42134.0
2016012115,19035.0,38.21,4040.411,45346.0
2016012116,20381.0,38.21,4042.411,47770.0
2016012117,21184.0,44.1,4423.069,48604.0
2016012118,21101.0,44.1,4512.069,48548.0
2016012119,21511.0,49.06,5004.16,49282.0
2016012120,21656.0,49.06,5163.16,49313.0
2016012121,21546.0,47.82,5512.47,49320.0
2016012122,21397.0,47.82,5715.47,49454.0
2016012123,21286.0,41.18,6255.9310000000005,49220.0
2016012124,21122.0,41.18,6430.9310000000005,49052.0
2016012125,21026.0,40.94,6799.4310000000005,49106.0
2016012126,20798.0,40.94,6859.4310000000005,48881.0
2016012127,20690.0,34.1,6979.102000000001,48824.0
2016012128,20937.0,34.1,6900.102000000001,48144.0
2016012129,21036.0,38.07,6925.439,48166.0
2016012130,20731.0,38.07,6769.439,47995.0
2016012131,20354.0,42.91,6719.915,48175.0
2016012132,20350.0,42.91,6503.915,49107.0
2016012133,20356.0,57.15,6649.946,49282.0
2016012134,20250.0,57.15,6468.946,51431.0
2016012135,20943.0,68.31,6665.136,52650.0
2016012136,21354.0,68.31,6606.136,52417.0
2016012137,21153.0,47.75,6860.210999999999,52106.0
2016012138,21643.0,47.75,6860.210999999999,51271.0
